delta_1_volume,delta_2_volume,delta_3_volume,delta_4_volume,delta_5_volume,is_next_1,is_next_2,is_next_3,is_next_4,is_next_5,is_next_6,pre_1,pre_1_has_etc,pre_1_vehicle_model_0,pre_1_vehicle_model_1,pre_1_vehicle_model_2,pre_1_vehicle_model_3,pre_1_vehicle_model_4,pre_1_vehicle_model_5,pre_1_vehicle_model_6,pre_1_vehicle_model_7,pre_1_vehicle_type_0,pre_1_vehicle_type_1,pre_2,pre_2_has_etc,pre_2_vehicle_model_0,pre_2_vehicle_model_1,pre_2_vehicle_model_2,pre_2_vehicle_model_3,pre_2_vehicle_model_4,pre_2_vehicle_model_5,pre_2_vehicle_model_6,pre_2_vehicle_model_7,pre_2_vehicle_type_0,pre_2_vehicle_type_1,pre_3,pre_3_has_etc,pre_3_vehicle_model_0,pre_3_vehicle_model_1,pre_3_vehicle_model_2,pre_3_vehicle_model_3,pre_3_vehicle_model_4,pre_3_vehicle_model_5,pre_3_vehicle_model_6,pre_3_vehicle_model_7,pre_3_vehicle_type_0,pre_3_vehicle_type_1,pre_4,pre_4_has_etc,pre_4_vehicle_model_0,pre_4_vehicle_model_1,pre_4_vehicle_model_2,pre_4_vehicle_model_3,pre_4_vehicle_model_4,pre_4_vehicle_model_5,pre_4_vehicle_model_6,pre_4_vehicle_model_7,pre_4_vehicle_type_0,pre_4_vehicle_type_1,pre_5,pre_5_has_etc,pre_5_vehicle_model_0,pre_5_vehicle_model_1,pre_5_vehicle_model_2,pre_5_vehicle_model_3,pre_5_vehicle_model_4,pre_5_vehicle_model_5,pre_5_vehicle_model_6,pre_5_vehicle_model_7,pre_5_vehicle_type_0,pre_5_vehicle_type_1,pre_6,pre_6_has_etc,pre_6_vehicle_model_0,pre_6_vehicle_model_1,pre_6_vehicle_model_2,pre_6_vehicle_model_3,pre_6_vehicle_model_4,pre_6_vehicle_model_5,pre_6_vehicle_model_6,pre_6_vehicle_model_7,pre_6_vehicle_type_0,pre_6_vehicle_type_1,pre_avg,starttime,volume
"25.0","25.0","67.0","3.0","-11.0","0.0","1.0","0.0","0.0","0.0","0.0","42.0","3.0","0.0","28.0","14.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","67.0","16.0","0.0","46.0","20.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","92.0","30.0","0.0","75.0","14.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","159.0","52.0","0.0","135.0","16.0","3.0","5.0","0.0","0.0","0.0","0.0","0.0","162.0","58.0","0.0","146.0","14.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","151.0","53.0","0.0","134.0","14.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","112.0","2016-09-26 08:20:00","172.0"
"25.0","25.0","67.0","3.0","-11.0","0.0","0.0","1.0","0.0","0.0","0.0","42.0","3.0","0.0","28.0","14.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","67.0","16.0","0.0","46.0","20.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","92.0","30.0","0.0","75.0","14.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","159.0","52.0","0.0","135.0","16.0","3.0","5.0","0.0","0.0","0.0","0.0","0.0","162.0","58.0","0.0","146.0","14.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","151.0","53.0","0.0","134.0","14.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","112.0","2016-09-26 08:40:00","170.0"
"25.0","25.0","67.0","3.0","-11.0","0.0","0.0","0.0","1.0","0.0","0.0","42.0","3.0","0.0","28.0","14.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","67.0","16.0","0.0","46.0","20.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","92.0","30.0","0.0","75.0","14.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","159.0","52.0","0.0","135.0","16.0","3.0","5.0","0.0","0.0","0.0","0.0","0.0","162.0","58.0","0.0","146.0","14.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","151.0","53.0","0.0","134.0","14.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","112.0","2016-09-26 09:00:00","136.0"
"25.0","25.0","67.0","3.0","-11.0","0.0","0.0","0.0","0.0","1.0","0.0","42.0","3.0","0.0","28.0","14.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","67.0","16.0","0.0","46.0","20.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","92.0","30.0","0.0","75.0","14.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","159.0","52.0","0.0","135.0","16.0","3.0","5.0","0.0","0.0","0.0","0.0","0.0","162.0","58.0","0.0","146.0","14.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","151.0","53.0","0.0","134.0","14.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","112.0","2016-09-26 09:20:00","148.0"
"25.0","25.0","67.0","3.0","-11.0","0.0","0.0","0.0","0.0","0.0","1.0","42.0","3.0","0.0","28.0","14.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","67.0","16.0","0.0","46.0","20.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","92.0","30.0","0.0","75.0","14.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","159.0","52.0","0.0","135.0","16.0","3.0","5.0","0.0","0.0","0.0","0.0","0.0","162.0","58.0","0.0","146.0","14.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","151.0","53.0","0.0","134.0","14.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","112.0","2016-09-26 09:40:00","117.0"
"19.0","-18.0","20.0","3.0","15.0","1.0","0.0","0.0","0.0","0.0","0.0","97.0","15.0","0.0","70.0","24.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","116.0","26.0","0.0","89.0","25.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","98.0","16.0","0.0","70.0","27.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","118.0","29.0","0.0","96.0","21.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","121.0","30.0","0.0","98.0","22.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","136.0","39.0","0.0","108.0","27.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","114.0","2016-09-26 17:00:00","120.0"
"19.0","-18.0","20.0","3.0","15.0","0.0","1.0","0.0","0.0","0.0","0.0","97.0","15.0","0.0","70.0","24.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","116.0","26.0","0.0","89.0","25.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","98.0","16.0","0.0","70.0","27.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","118.0","29.0","0.0","96.0","21.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","121.0","30.0","0.0","98.0","22.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","136.0","39.0","0.0","108.0","27.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","114.0","2016-09-26 17:20:00","106.0"
"19.0","-18.0","20.0","3.0","15.0","0.0","0.0","1.0","0.0","0.0","0.0","97.0","15.0","0.0","70.0","24.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","116.0","26.0","0.0","89.0","25.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","98.0","16.0","0.0","70.0","27.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","118.0","29.0","0.0","96.0","21.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","121.0","30.0","0.0","98.0","22.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","136.0","39.0","0.0","108.0","27.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","114.0","2016-09-26 17:40:00","101.0"
"19.0","-18.0","20.0","3.0","15.0","0.0","0.0","0.0","1.0","0.0","0.0","97.0","15.0","0.0","70.0","24.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","116.0","26.0","0.0","89.0","25.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","98.0","16.0","0.0","70.0","27.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","118.0","29.0","0.0","96.0","21.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","121.0","30.0","0.0","98.0","22.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","136.0","39.0","0.0","108.0","27.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","114.0","2016-09-26 18:00:00","95.0"
"19.0","-18.0","20.0","3.0","15.0","0.0","0.0","0.0","0.0","1.0","0.0","97.0","15.0","0.0","70.0","24.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","116.0","26.0","0.0","89.0","25.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","98.0","16.0","0.0","70.0","27.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","118.0","29.0","0.0","96.0","21.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","121.0","30.0","0.0","98.0","22.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","136.0","39.0","0.0","108.0","27.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","114.0","2016-09-26 18:20:00","88.0"
"19.0","-18.0","20.0","3.0","15.0","0.0","0.0","0.0","0.0","0.0","1.0","97.0","15.0","0.0","70.0","24.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","116.0","26.0","0.0","89.0","25.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","98.0","16.0","0.0","70.0","27.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","118.0","29.0","0.0","96.0","21.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","121.0","30.0","0.0","98.0","22.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","136.0","39.0","0.0","108.0","27.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","114.0","2016-09-26 18:40:00","62.0"
"8.0","30.0","42.0","26.0","3.0","1.0","0.0","0.0","0.0","0.0","0.0","33.0","4.0","0.0","24.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","41.0","13.0","0.0","29.0","11.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","71.0","26.0","0.0","56.0","12.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","113.0","35.0","0.0","83.0","25.0","2.0","3.0","0.0","0.0","0.0","0.0","0.0","139.0","58.0","0.0","122.0","13.0","1.0","3.0","0.0","0.0","0.0","0.0","0.0","142.0","49.0","0.0","123.0","16.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","89.0","2016-09-27 08:00:00","188.0"
"8.0","30.0","42.0","26.0","3.0","0.0","1.0","0.0","0.0","0.0","0.0","33.0","4.0","0.0","24.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","41.0","13.0","0.0","29.0","11.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","71.0","26.0","0.0","56.0","12.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","113.0","35.0","0.0","83.0","25.0","2.0","3.0","0.0","0.0","0.0","0.0","0.0","139.0","58.0","0.0","122.0","13.0","1.0","3.0","0.0","0.0","0.0","0.0","0.0","142.0","49.0","0.0","123.0","16.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","89.0","2016-09-27 08:20:00","137.0"
"8.0","30.0","42.0","26.0","3.0","0.0","0.0","1.0","0.0","0.0","0.0","33.0","4.0","0.0","24.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","41.0","13.0","0.0","29.0","11.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","71.0","26.0","0.0","56.0","12.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","113.0","35.0","0.0","83.0","25.0","2.0","3.0","0.0","0.0","0.0","0.0","0.0","139.0","58.0","0.0","122.0","13.0","1.0","3.0","0.0","0.0","0.0","0.0","0.0","142.0","49.0","0.0","123.0","16.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","89.0","2016-09-27 08:40:00","189.0"
"8.0","30.0","42.0","26.0","3.0","0.0","0.0","0.0","1.0","0.0","0.0","33.0","4.0","0.0","24.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","41.0","13.0","0.0","29.0","11.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","71.0","26.0","0.0","56.0","12.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","113.0","35.0","0.0","83.0","25.0","2.0","3.0","0.0","0.0","0.0","0.0","0.0","139.0","58.0","0.0","122.0","13.0","1.0","3.0","0.0","0.0","0.0","0.0","0.0","142.0","49.0","0.0","123.0","16.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","89.0","2016-09-27 09:00:00","150.0"
"8.0","30.0","42.0","26.0","3.0","0.0","0.0","0.0","0.0","1.0","0.0","33.0","4.0","0.0","24.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","41.0","13.0","0.0","29.0","11.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","71.0","26.0","0.0","56.0","12.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","113.0","35.0","0.0","83.0","25.0","2.0","3.0","0.0","0.0","0.0","0.0","0.0","139.0","58.0","0.0","122.0","13.0","1.0","3.0","0.0","0.0","0.0","0.0","0.0","142.0","49.0","0.0","123.0","16.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","89.0","2016-09-27 09:20:00","127.0"
"8.0","30.0","42.0","26.0","3.0","0.0","0.0","0.0","0.0","0.0","1.0","33.0","4.0","0.0","24.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","41.0","13.0","0.0","29.0","11.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","71.0","26.0","0.0","56.0","12.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","113.0","35.0","0.0","83.0","25.0","2.0","3.0","0.0","0.0","0.0","0.0","0.0","139.0","58.0","0.0","122.0","13.0","1.0","3.0","0.0","0.0","0.0","0.0","0.0","142.0","49.0","0.0","123.0","16.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","89.0","2016-09-27 09:40:00","123.0"
"10.0","-4.0","1.0","-32.0","70.0","1.0","0.0","0.0","0.0","0.0","0.0","108.0","33.0","0.0","79.0","27.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","118.0","32.0","0.0","84.0","30.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0","114.0","30.0","0.0","86.0","22.0","1.0","5.0","0.0","0.0","0.0","0.0","0.0","115.0","31.0","0.0","84.0","28.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","83.0","30.0","0.0","66.0","16.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","153.0","42.0","0.0","119.0","34.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","115.0","2016-09-27 17:00:00","138.0"
"10.0","-4.0","1.0","-32.0","70.0","0.0","1.0","0.0","0.0","0.0","0.0","108.0","33.0","0.0","79.0","27.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","118.0","32.0","0.0","84.0","30.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0","114.0","30.0","0.0","86.0","22.0","1.0","5.0","0.0","0.0","0.0","0.0","0.0","115.0","31.0","0.0","84.0","28.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","83.0","30.0","0.0","66.0","16.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","153.0","42.0","0.0","119.0","34.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","115.0","2016-09-27 17:20:00","140.0"
"10.0","-4.0","1.0","-32.0","70.0","0.0","0.0","1.0","0.0","0.0","0.0","108.0","33.0","0.0","79.0","27.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","118.0","32.0","0.0","84.0","30.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0","114.0","30.0","0.0","86.0","22.0","1.0","5.0","0.0","0.0","0.0","0.0","0.0","115.0","31.0","0.0","84.0","28.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","83.0","30.0","0.0","66.0","16.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","153.0","42.0","0.0","119.0","34.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","115.0","2016-09-27 17:40:00","104.0"
"10.0","-4.0","1.0","-32.0","70.0","0.0","0.0","0.0","1.0","0.0","0.0","108.0","33.0","0.0","79.0","27.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","118.0","32.0","0.0","84.0","30.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0","114.0","30.0","0.0","86.0","22.0","1.0","5.0","0.0","0.0","0.0","0.0","0.0","115.0","31.0","0.0","84.0","28.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","83.0","30.0","0.0","66.0","16.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","153.0","42.0","0.0","119.0","34.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","115.0","2016-09-27 18:00:00","92.0"
"10.0","-4.0","1.0","-32.0","70.0","0.0","0.0","0.0","0.0","1.0","0.0","108.0","33.0","0.0","79.0","27.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","118.0","32.0","0.0","84.0","30.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0","114.0","30.0","0.0","86.0","22.0","1.0","5.0","0.0","0.0","0.0","0.0","0.0","115.0","31.0","0.0","84.0","28.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","83.0","30.0","0.0","66.0","16.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","153.0","42.0","0.0","119.0","34.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","115.0","2016-09-27 18:20:00","72.0"
"10.0","-4.0","1.0","-32.0","70.0","0.0","0.0","0.0","0.0","0.0","1.0","108.0","33.0","0.0","79.0","27.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","118.0","32.0","0.0","84.0","30.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0","114.0","30.0","0.0","86.0","22.0","1.0","5.0","0.0","0.0","0.0","0.0","0.0","115.0","31.0","0.0","84.0","28.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","83.0","30.0","0.0","66.0","16.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","153.0","42.0","0.0","119.0","34.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","115.0","2016-09-27 18:40:00","74.0"
"9.0","47.0","35.0","13.0","3.0","1.0","0.0","0.0","0.0","0.0","0.0","28.0","5.0","0.0","15.0","11.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","37.0","8.0","0.0","24.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","84.0","24.0","0.0","65.0","18.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","119.0","42.0","0.0","100.0","13.0","1.0","5.0","0.0","0.0","0.0","0.0","0.0","132.0","49.0","0.0","113.0","15.0","3.0","1.0","0.0","0.0","0.0","0.0","0.0","135.0","51.0","0.0","121.0","12.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","89.0","2016-09-28 08:00:00","139.0"
"9.0","47.0","35.0","13.0","3.0","0.0","1.0","0.0","0.0","0.0","0.0","28.0","5.0","0.0","15.0","11.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","37.0","8.0","0.0","24.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","84.0","24.0","0.0","65.0","18.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","119.0","42.0","0.0","100.0","13.0","1.0","5.0","0.0","0.0","0.0","0.0","0.0","132.0","49.0","0.0","113.0","15.0","3.0","1.0","0.0","0.0","0.0","0.0","0.0","135.0","51.0","0.0","121.0","12.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","89.0","2016-09-28 08:20:00","148.0"
"9.0","47.0","35.0","13.0","3.0","0.0","0.0","1.0","0.0","0.0","0.0","28.0","5.0","0.0","15.0","11.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","37.0","8.0","0.0","24.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","84.0","24.0","0.0","65.0","18.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","119.0","42.0","0.0","100.0","13.0","1.0","5.0","0.0","0.0","0.0","0.0","0.0","132.0","49.0","0.0","113.0","15.0","3.0","1.0","0.0","0.0","0.0","0.0","0.0","135.0","51.0","0.0","121.0","12.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","89.0","2016-09-28 08:40:00","156.0"
"9.0","47.0","35.0","13.0","3.0","0.0","0.0","0.0","1.0","0.0","0.0","28.0","5.0","0.0","15.0","11.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","37.0","8.0","0.0","24.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","84.0","24.0","0.0","65.0","18.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","119.0","42.0","0.0","100.0","13.0","1.0","5.0","0.0","0.0","0.0","0.0","0.0","132.0","49.0","0.0","113.0","15.0","3.0","1.0","0.0","0.0","0.0","0.0","0.0","135.0","51.0","0.0","121.0","12.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","89.0","2016-09-28 09:00:00","145.0"
"9.0","47.0","35.0","13.0","3.0","0.0","0.0","0.0","0.0","1.0","0.0","28.0","5.0","0.0","15.0","11.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","37.0","8.0","0.0","24.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","84.0","24.0","0.0","65.0","18.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","119.0","42.0","0.0","100.0","13.0","1.0","5.0","0.0","0.0","0.0","0.0","0.0","132.0","49.0","0.0","113.0","15.0","3.0","1.0","0.0","0.0","0.0","0.0","0.0","135.0","51.0","0.0","121.0","12.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","89.0","2016-09-28 09:20:00","132.0"
"9.0","47.0","35.0","13.0","3.0","0.0","0.0","0.0","0.0","0.0","1.0","28.0","5.0","0.0","15.0","11.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","37.0","8.0","0.0","24.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","84.0","24.0","0.0","65.0","18.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","119.0","42.0","0.0","100.0","13.0","1.0","5.0","0.0","0.0","0.0","0.0","0.0","132.0","49.0","0.0","113.0","15.0","3.0","1.0","0.0","0.0","0.0","0.0","0.0","135.0","51.0","0.0","121.0","12.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","89.0","2016-09-28 09:40:00","133.0"
"-1.0","2.0","16.0","-24.0","30.0","1.0","0.0","0.0","0.0","0.0","0.0","106.0","23.0","2.0","86.0","17.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","105.0","29.0","0.0","81.0","21.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","107.0","23.0","0.0","86.0","21.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","123.0","22.0","0.0","97.0","25.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","99.0","19.0","0.0","82.0","16.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","129.0","32.0","0.0","102.0","26.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","111.0","2016-09-28 17:00:00","115.0"
"-1.0","2.0","16.0","-24.0","30.0","0.0","1.0","0.0","0.0","0.0","0.0","106.0","23.0","2.0","86.0","17.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","105.0","29.0","0.0","81.0","21.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","107.0","23.0","0.0","86.0","21.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","123.0","22.0","0.0","97.0","25.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","99.0","19.0","0.0","82.0","16.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","129.0","32.0","0.0","102.0","26.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","111.0","2016-09-28 17:20:00","114.0"
"-1.0","2.0","16.0","-24.0","30.0","0.0","0.0","1.0","0.0","0.0","0.0","106.0","23.0","2.0","86.0","17.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","105.0","29.0","0.0","81.0","21.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","107.0","23.0","0.0","86.0","21.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","123.0","22.0","0.0","97.0","25.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","99.0","19.0","0.0","82.0","16.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","129.0","32.0","0.0","102.0","26.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","111.0","2016-09-28 17:40:00","125.0"
"-1.0","2.0","16.0","-24.0","30.0","0.0","0.0","0.0","1.0","0.0","0.0","106.0","23.0","2.0","86.0","17.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","105.0","29.0","0.0","81.0","21.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","107.0","23.0","0.0","86.0","21.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","123.0","22.0","0.0","97.0","25.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","99.0","19.0","0.0","82.0","16.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","129.0","32.0","0.0","102.0","26.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","111.0","2016-09-28 18:00:00","77.0"
"-1.0","2.0","16.0","-24.0","30.0","0.0","0.0","0.0","0.0","1.0","0.0","106.0","23.0","2.0","86.0","17.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","105.0","29.0","0.0","81.0","21.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","107.0","23.0","0.0","86.0","21.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","123.0","22.0","0.0","97.0","25.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","99.0","19.0","0.0","82.0","16.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","129.0","32.0","0.0","102.0","26.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","111.0","2016-09-28 18:20:00","66.0"
"-1.0","2.0","16.0","-24.0","30.0","0.0","0.0","0.0","0.0","0.0","1.0","106.0","23.0","2.0","86.0","17.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","105.0","29.0","0.0","81.0","21.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","107.0","23.0","0.0","86.0","21.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","123.0","22.0","0.0","97.0","25.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","99.0","19.0","0.0","82.0","16.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","129.0","32.0","0.0","102.0","26.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","111.0","2016-09-28 18:40:00","70.0"
"18.0","34.0","25.0","16.0","5.0","1.0","0.0","0.0","0.0","0.0","0.0","23.0","4.0","0.0","12.0","10.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","41.0","9.0","0.0","29.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","75.0","24.0","1.0","55.0","15.0","1.0","3.0","0.0","0.0","0.0","0.0","0.0","100.0","35.0","0.0","75.0","20.0","2.0","3.0","0.0","0.0","0.0","0.0","0.0","116.0","45.0","0.0","94.0","19.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","121.0","42.0","0.0","108.0","11.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","79.0","2016-09-29 08:00:00","149.0"
