delta_1_volume,delta_2_volume,delta_3_volume,delta_4_volume,delta_5_volume,is_next_1,is_next_2,is_next_3,is_next_4,is_next_5,is_next_6,pre_1,pre_1_has_etc,pre_1_vehicle_model_0,pre_1_vehicle_model_1,pre_1_vehicle_model_2,pre_1_vehicle_model_3,pre_1_vehicle_model_4,pre_1_vehicle_model_5,pre_1_vehicle_model_6,pre_1_vehicle_model_7,pre_1_vehicle_type_0,pre_1_vehicle_type_1,pre_2,pre_2_has_etc,pre_2_vehicle_model_0,pre_2_vehicle_model_1,pre_2_vehicle_model_2,pre_2_vehicle_model_3,pre_2_vehicle_model_4,pre_2_vehicle_model_5,pre_2_vehicle_model_6,pre_2_vehicle_model_7,pre_2_vehicle_type_0,pre_2_vehicle_type_1,pre_3,pre_3_has_etc,pre_3_vehicle_model_0,pre_3_vehicle_model_1,pre_3_vehicle_model_2,pre_3_vehicle_model_3,pre_3_vehicle_model_4,pre_3_vehicle_model_5,pre_3_vehicle_model_6,pre_3_vehicle_model_7,pre_3_vehicle_type_0,pre_3_vehicle_type_1,pre_4,pre_4_has_etc,pre_4_vehicle_model_0,pre_4_vehicle_model_1,pre_4_vehicle_model_2,pre_4_vehicle_model_3,pre_4_vehicle_model_4,pre_4_vehicle_model_5,pre_4_vehicle_model_6,pre_4_vehicle_model_7,pre_4_vehicle_type_0,pre_4_vehicle_type_1,pre_5,pre_5_has_etc,pre_5_vehicle_model_0,pre_5_vehicle_model_1,pre_5_vehicle_model_2,pre_5_vehicle_model_3,pre_5_vehicle_model_4,pre_5_vehicle_model_5,pre_5_vehicle_model_6,pre_5_vehicle_model_7,pre_5_vehicle_type_0,pre_5_vehicle_type_1,pre_6,pre_6_has_etc,pre_6_vehicle_model_0,pre_6_vehicle_model_1,pre_6_vehicle_model_2,pre_6_vehicle_model_3,pre_6_vehicle_model_4,pre_6_vehicle_model_5,pre_6_vehicle_model_6,pre_6_vehicle_model_7,pre_6_vehicle_type_0,pre_6_vehicle_type_1,pre_avg,starttime,volume
"27.0","17.0","17.0","4.0","50.0","0.0","1.0","0.0","0.0","0.0","0.0","22.0","3.0","0.0","19.0","1.0","0.0","1.0","1.0","0.0","0.0","15.0","7.0","49.0","7.0","0.0","34.0","8.0","6.0","1.0","0.0","0.0","0.0","31.0","18.0","66.0","15.0","0.0","52.0","7.0","3.0","3.0","1.0","0.0","0.0","41.0","25.0","83.0","28.0","0.0","76.0","5.0","1.0","1.0","0.0","0.0","0.0","73.0","10.0","87.0","22.0","0.0","83.0","2.0","1.0","0.0","1.0","0.0","0.0","76.0","11.0","137.0","40.0","0.0","128.0","5.0","2.0","1.0","0.0","0.0","1.0","121.0","16.0","74.0","2016-09-26 08:20:00","164.0"
"27.0","17.0","17.0","4.0","50.0","0.0","0.0","1.0","0.0","0.0","0.0","22.0","3.0","0.0","19.0","1.0","0.0","1.0","1.0","0.0","0.0","15.0","7.0","49.0","7.0","0.0","34.0","8.0","6.0","1.0","0.0","0.0","0.0","31.0","18.0","66.0","15.0","0.0","52.0","7.0","3.0","3.0","1.0","0.0","0.0","41.0","25.0","83.0","28.0","0.0","76.0","5.0","1.0","1.0","0.0","0.0","0.0","73.0","10.0","87.0","22.0","0.0","83.0","2.0","1.0","0.0","1.0","0.0","0.0","76.0","11.0","137.0","40.0","0.0","128.0","5.0","2.0","1.0","0.0","0.0","1.0","121.0","16.0","74.0","2016-09-26 08:40:00","150.0"
"27.0","17.0","17.0","4.0","50.0","0.0","0.0","0.0","1.0","0.0","0.0","22.0","3.0","0.0","19.0","1.0","0.0","1.0","1.0","0.0","0.0","15.0","7.0","49.0","7.0","0.0","34.0","8.0","6.0","1.0","0.0","0.0","0.0","31.0","18.0","66.0","15.0","0.0","52.0","7.0","3.0","3.0","1.0","0.0","0.0","41.0","25.0","83.0","28.0","0.0","76.0","5.0","1.0","1.0","0.0","0.0","0.0","73.0","10.0","87.0","22.0","0.0","83.0","2.0","1.0","0.0","1.0","0.0","0.0","76.0","11.0","137.0","40.0","0.0","128.0","5.0","2.0","1.0","0.0","0.0","1.0","121.0","16.0","74.0","2016-09-26 09:00:00","145.0"
"27.0","17.0","17.0","4.0","50.0","0.0","0.0","0.0","0.0","1.0","0.0","22.0","3.0","0.0","19.0","1.0","0.0","1.0","1.0","0.0","0.0","15.0","7.0","49.0","7.0","0.0","34.0","8.0","6.0","1.0","0.0","0.0","0.0","31.0","18.0","66.0","15.0","0.0","52.0","7.0","3.0","3.0","1.0","0.0","0.0","41.0","25.0","83.0","28.0","0.0","76.0","5.0","1.0","1.0","0.0","0.0","0.0","73.0","10.0","87.0","22.0","0.0","83.0","2.0","1.0","0.0","1.0","0.0","0.0","76.0","11.0","137.0","40.0","0.0","128.0","5.0","2.0","1.0","0.0","0.0","1.0","121.0","16.0","74.0","2016-09-26 09:20:00","113.0"
"27.0","17.0","17.0","4.0","50.0","0.0","0.0","0.0","0.0","0.0","1.0","22.0","3.0","0.0","19.0","1.0","0.0","1.0","1.0","0.0","0.0","15.0","7.0","49.0","7.0","0.0","34.0","8.0","6.0","1.0","0.0","0.0","0.0","31.0","18.0","66.0","15.0","0.0","52.0","7.0","3.0","3.0","1.0","0.0","0.0","41.0","25.0","83.0","28.0","0.0","76.0","5.0","1.0","1.0","0.0","0.0","0.0","73.0","10.0","87.0","22.0","0.0","83.0","2.0","1.0","0.0","1.0","0.0","0.0","76.0","11.0","137.0","40.0","0.0","128.0","5.0","2.0","1.0","0.0","0.0","1.0","121.0","16.0","74.0","2016-09-26 09:40:00","104.0"
"-25.0","16.0","-11.0","7.0","-11.0","1.0","0.0","0.0","0.0","0.0","0.0","102.0","28.0","0.0","89.0","5.0","3.0","1.0","4.0","0.0","0.0","85.0","17.0","77.0","22.0","0.0","62.0","11.0","3.0","0.0","1.0","0.0","0.0","63.0","14.0","93.0","15.0","0.0","87.0","4.0","1.0","0.0","1.0","0.0","0.0","75.0","18.0","82.0","29.0","0.0","72.0","4.0","1.0","2.0","3.0","0.0","0.0","73.0","9.0","89.0","15.0","0.0","80.0","6.0","0.0","1.0","2.0","0.0","0.0","81.0","8.0","78.0","24.0","0.0","71.0","4.0","2.0","0.0","1.0","0.0","0.0","70.0","8.0","86.0","2016-09-26 17:00:00","85.0"
"-25.0","16.0","-11.0","7.0","-11.0","0.0","1.0","0.0","0.0","0.0","0.0","102.0","28.0","0.0","89.0","5.0","3.0","1.0","4.0","0.0","0.0","85.0","17.0","77.0","22.0","0.0","62.0","11.0","3.0","0.0","1.0","0.0","0.0","63.0","14.0","93.0","15.0","0.0","87.0","4.0","1.0","0.0","1.0","0.0","0.0","75.0","18.0","82.0","29.0","0.0","72.0","4.0","1.0","2.0","3.0","0.0","0.0","73.0","9.0","89.0","15.0","0.0","80.0","6.0","0.0","1.0","2.0","0.0","0.0","81.0","8.0","78.0","24.0","0.0","71.0","4.0","2.0","0.0","1.0","0.0","0.0","70.0","8.0","86.0","2016-09-26 17:20:00","90.0"
"-25.0","16.0","-11.0","7.0","-11.0","0.0","0.0","1.0","0.0","0.0","0.0","102.0","28.0","0.0","89.0","5.0","3.0","1.0","4.0","0.0","0.0","85.0","17.0","77.0","22.0","0.0","62.0","11.0","3.0","0.0","1.0","0.0","0.0","63.0","14.0","93.0","15.0","0.0","87.0","4.0","1.0","0.0","1.0","0.0","0.0","75.0","18.0","82.0","29.0","0.0","72.0","4.0","1.0","2.0","3.0","0.0","0.0","73.0","9.0","89.0","15.0","0.0","80.0","6.0","0.0","1.0","2.0","0.0","0.0","81.0","8.0","78.0","24.0","0.0","71.0","4.0","2.0","0.0","1.0","0.0","0.0","70.0","8.0","86.0","2016-09-26 17:40:00","82.0"
"-25.0","16.0","-11.0","7.0","-11.0","0.0","0.0","0.0","1.0","0.0","0.0","102.0","28.0","0.0","89.0","5.0","3.0","1.0","4.0","0.0","0.0","85.0","17.0","77.0","22.0","0.0","62.0","11.0","3.0","0.0","1.0","0.0","0.0","63.0","14.0","93.0","15.0","0.0","87.0","4.0","1.0","0.0","1.0","0.0","0.0","75.0","18.0","82.0","29.0","0.0","72.0","4.0","1.0","2.0","3.0","0.0","0.0","73.0","9.0","89.0","15.0","0.0","80.0","6.0","0.0","1.0","2.0","0.0","0.0","81.0","8.0","78.0","24.0","0.0","71.0","4.0","2.0","0.0","1.0","0.0","0.0","70.0","8.0","86.0","2016-09-26 18:00:00","91.0"
"-25.0","16.0","-11.0","7.0","-11.0","0.0","0.0","0.0","0.0","1.0","0.0","102.0","28.0","0.0","89.0","5.0","3.0","1.0","4.0","0.0","0.0","85.0","17.0","77.0","22.0","0.0","62.0","11.0","3.0","0.0","1.0","0.0","0.0","63.0","14.0","93.0","15.0","0.0","87.0","4.0","1.0","0.0","1.0","0.0","0.0","75.0","18.0","82.0","29.0","0.0","72.0","4.0","1.0","2.0","3.0","0.0","0.0","73.0","9.0","89.0","15.0","0.0","80.0","6.0","0.0","1.0","2.0","0.0","0.0","81.0","8.0","78.0","24.0","0.0","71.0","4.0","2.0","0.0","1.0","0.0","0.0","70.0","8.0","86.0","2016-09-26 18:20:00","55.0"
"-25.0","16.0","-11.0","7.0","-11.0","0.0","0.0","0.0","0.0","0.0","1.0","102.0","28.0","0.0","89.0","5.0","3.0","1.0","4.0","0.0","0.0","85.0","17.0","77.0","22.0","0.0","62.0","11.0","3.0","0.0","1.0","0.0","0.0","63.0","14.0","93.0","15.0","0.0","87.0","4.0","1.0","0.0","1.0","0.0","0.0","75.0","18.0","82.0","29.0","0.0","72.0","4.0","1.0","2.0","3.0","0.0","0.0","73.0","9.0","89.0","15.0","0.0","80.0","6.0","0.0","1.0","2.0","0.0","0.0","81.0","8.0","78.0","24.0","0.0","71.0","4.0","2.0","0.0","1.0","0.0","0.0","70.0","8.0","86.0","2016-09-26 18:40:00","70.0"
"17.0","11.0","18.0","2.0","24.0","1.0","0.0","0.0","0.0","0.0","0.0","25.0","6.0","0.0","18.0","3.0","2.0","0.0","2.0","0.0","0.0","15.0","10.0","42.0","12.0","0.0","28.0","7.0","1.0","2.0","4.0","0.0","0.0","19.0","23.0","53.0","10.0","0.0","45.0","5.0","1.0","1.0","1.0","0.0","0.0","40.0","13.0","71.0","13.0","0.0","62.0","7.0","0.0","0.0","2.0","0.0","0.0","47.0","24.0","73.0","22.0","0.0","68.0","2.0","1.0","1.0","1.0","0.0","0.0","59.0","14.0","97.0","25.0","0.0","91.0","2.0","1.0","1.0","2.0","0.0","0.0","85.0","12.0","60.0","2016-09-27 08:00:00","96.0"
"17.0","11.0","18.0","2.0","24.0","0.0","1.0","0.0","0.0","0.0","0.0","25.0","6.0","0.0","18.0","3.0","2.0","0.0","2.0","0.0","0.0","15.0","10.0","42.0","12.0","0.0","28.0","7.0","1.0","2.0","4.0","0.0","0.0","19.0","23.0","53.0","10.0","0.0","45.0","5.0","1.0","1.0","1.0","0.0","0.0","40.0","13.0","71.0","13.0","0.0","62.0","7.0","0.0","0.0","2.0","0.0","0.0","47.0","24.0","73.0","22.0","0.0","68.0","2.0","1.0","1.0","1.0","0.0","0.0","59.0","14.0","97.0","25.0","0.0","91.0","2.0","1.0","1.0","2.0","0.0","0.0","85.0","12.0","60.0","2016-09-27 08:20:00","118.0"
"17.0","11.0","18.0","2.0","24.0","0.0","0.0","1.0","0.0","0.0","0.0","25.0","6.0","0.0","18.0","3.0","2.0","0.0","2.0","0.0","0.0","15.0","10.0","42.0","12.0","0.0","28.0","7.0","1.0","2.0","4.0","0.0","0.0","19.0","23.0","53.0","10.0","0.0","45.0","5.0","1.0","1.0","1.0","0.0","0.0","40.0","13.0","71.0","13.0","0.0","62.0","7.0","0.0","0.0","2.0","0.0","0.0","47.0","24.0","73.0","22.0","0.0","68.0","2.0","1.0","1.0","1.0","0.0","0.0","59.0","14.0","97.0","25.0","0.0","91.0","2.0","1.0","1.0","2.0","0.0","0.0","85.0","12.0","60.0","2016-09-27 08:40:00","144.0"
"17.0","11.0","18.0","2.0","24.0","0.0","0.0","0.0","1.0","0.0","0.0","25.0","6.0","0.0","18.0","3.0","2.0","0.0","2.0","0.0","0.0","15.0","10.0","42.0","12.0","0.0","28.0","7.0","1.0","2.0","4.0","0.0","0.0","19.0","23.0","53.0","10.0","0.0","45.0","5.0","1.0","1.0","1.0","0.0","0.0","40.0","13.0","71.0","13.0","0.0","62.0","7.0","0.0","0.0","2.0","0.0","0.0","47.0","24.0","73.0","22.0","0.0","68.0","2.0","1.0","1.0","1.0","0.0","0.0","59.0","14.0","97.0","25.0","0.0","91.0","2.0","1.0","1.0","2.0","0.0","0.0","85.0","12.0","60.0","2016-09-27 09:00:00","117.0"
"17.0","11.0","18.0","2.0","24.0","0.0","0.0","0.0","0.0","1.0","0.0","25.0","6.0","0.0","18.0","3.0","2.0","0.0","2.0","0.0","0.0","15.0","10.0","42.0","12.0","0.0","28.0","7.0","1.0","2.0","4.0","0.0","0.0","19.0","23.0","53.0","10.0","0.0","45.0","5.0","1.0","1.0","1.0","0.0","0.0","40.0","13.0","71.0","13.0","0.0","62.0","7.0","0.0","0.0","2.0","0.0","0.0","47.0","24.0","73.0","22.0","0.0","68.0","2.0","1.0","1.0","1.0","0.0","0.0","59.0","14.0","97.0","25.0","0.0","91.0","2.0","1.0","1.0","2.0","0.0","0.0","85.0","12.0","60.0","2016-09-27 09:20:00","109.0"
"17.0","11.0","18.0","2.0","24.0","0.0","0.0","0.0","0.0","0.0","1.0","25.0","6.0","0.0","18.0","3.0","2.0","0.0","2.0","0.0","0.0","15.0","10.0","42.0","12.0","0.0","28.0","7.0","1.0","2.0","4.0","0.0","0.0","19.0","23.0","53.0","10.0","0.0","45.0","5.0","1.0","1.0","1.0","0.0","0.0","40.0","13.0","71.0","13.0","0.0","62.0","7.0","0.0","0.0","2.0","0.0","0.0","47.0","24.0","73.0","22.0","0.0","68.0","2.0","1.0","1.0","1.0","0.0","0.0","59.0","14.0","97.0","25.0","0.0","91.0","2.0","1.0","1.0","2.0","0.0","0.0","85.0","12.0","60.0","2016-09-27 09:40:00","94.0"
"31.0","-36.0","2.0","19.0","-7.0","1.0","0.0","0.0","0.0","0.0","0.0","75.0","18.0","0.0","70.0","2.0","1.0","0.0","2.0","0.0","0.0","67.0","8.0","106.0","24.0","0.0","95.0","7.0","3.0","1.0","0.0","0.0","0.0","91.0","15.0","70.0","23.0","0.0","64.0","2.0","3.0","0.0","1.0","0.0","0.0","63.0","7.0","72.0","21.0","0.0","66.0","2.0","2.0","2.0","0.0","0.0","0.0","67.0","5.0","91.0","31.0","0.0","81.0","4.0","2.0","2.0","2.0","0.0","0.0","82.0","9.0","84.0","23.0","0.0","81.0","1.0","2.0","0.0","0.0","0.0","0.0","74.0","10.0","83.0","2016-09-27 17:00:00","76.0"
"31.0","-36.0","2.0","19.0","-7.0","0.0","1.0","0.0","0.0","0.0","0.0","75.0","18.0","0.0","70.0","2.0","1.0","0.0","2.0","0.0","0.0","67.0","8.0","106.0","24.0","0.0","95.0","7.0","3.0","1.0","0.0","0.0","0.0","91.0","15.0","70.0","23.0","0.0","64.0","2.0","3.0","0.0","1.0","0.0","0.0","63.0","7.0","72.0","21.0","0.0","66.0","2.0","2.0","2.0","0.0","0.0","0.0","67.0","5.0","91.0","31.0","0.0","81.0","4.0","2.0","2.0","2.0","0.0","0.0","82.0","9.0","84.0","23.0","0.0","81.0","1.0","2.0","0.0","0.0","0.0","0.0","74.0","10.0","83.0","2016-09-27 17:20:00","73.0"
"31.0","-36.0","2.0","19.0","-7.0","0.0","0.0","1.0","0.0","0.0","0.0","75.0","18.0","0.0","70.0","2.0","1.0","0.0","2.0","0.0","0.0","67.0","8.0","106.0","24.0","0.0","95.0","7.0","3.0","1.0","0.0","0.0","0.0","91.0","15.0","70.0","23.0","0.0","64.0","2.0","3.0","0.0","1.0","0.0","0.0","63.0","7.0","72.0","21.0","0.0","66.0","2.0","2.0","2.0","0.0","0.0","0.0","67.0","5.0","91.0","31.0","0.0","81.0","4.0","2.0","2.0","2.0","0.0","0.0","82.0","9.0","84.0","23.0","0.0","81.0","1.0","2.0","0.0","0.0","0.0","0.0","74.0","10.0","83.0","2016-09-27 17:40:00","82.0"
"31.0","-36.0","2.0","19.0","-7.0","0.0","0.0","0.0","1.0","0.0","0.0","75.0","18.0","0.0","70.0","2.0","1.0","0.0","2.0","0.0","0.0","67.0","8.0","106.0","24.0","0.0","95.0","7.0","3.0","1.0","0.0","0.0","0.0","91.0","15.0","70.0","23.0","0.0","64.0","2.0","3.0","0.0","1.0","0.0","0.0","63.0","7.0","72.0","21.0","0.0","66.0","2.0","2.0","2.0","0.0","0.0","0.0","67.0","5.0","91.0","31.0","0.0","81.0","4.0","2.0","2.0","2.0","0.0","0.0","82.0","9.0","84.0","23.0","0.0","81.0","1.0","2.0","0.0","0.0","0.0","0.0","74.0","10.0","83.0","2016-09-27 18:00:00","83.0"
"31.0","-36.0","2.0","19.0","-7.0","0.0","0.0","0.0","0.0","1.0","0.0","75.0","18.0","0.0","70.0","2.0","1.0","0.0","2.0","0.0","0.0","67.0","8.0","106.0","24.0","0.0","95.0","7.0","3.0","1.0","0.0","0.0","0.0","91.0","15.0","70.0","23.0","0.0","64.0","2.0","3.0","0.0","1.0","0.0","0.0","63.0","7.0","72.0","21.0","0.0","66.0","2.0","2.0","2.0","0.0","0.0","0.0","67.0","5.0","91.0","31.0","0.0","81.0","4.0","2.0","2.0","2.0","0.0","0.0","82.0","9.0","84.0","23.0","0.0","81.0","1.0","2.0","0.0","0.0","0.0","0.0","74.0","10.0","83.0","2016-09-27 18:20:00","81.0"
"31.0","-36.0","2.0","19.0","-7.0","0.0","0.0","0.0","0.0","0.0","1.0","75.0","18.0","0.0","70.0","2.0","1.0","0.0","2.0","0.0","0.0","67.0","8.0","106.0","24.0","0.0","95.0","7.0","3.0","1.0","0.0","0.0","0.0","91.0","15.0","70.0","23.0","0.0","64.0","2.0","3.0","0.0","1.0","0.0","0.0","63.0","7.0","72.0","21.0","0.0","66.0","2.0","2.0","2.0","0.0","0.0","0.0","67.0","5.0","91.0","31.0","0.0","81.0","4.0","2.0","2.0","2.0","0.0","0.0","82.0","9.0","84.0","23.0","0.0","81.0","1.0","2.0","0.0","0.0","0.0","0.0","74.0","10.0","83.0","2016-09-27 18:40:00","83.0"
"12.0","7.0","32.0","-17.0","25.0","1.0","0.0","0.0","0.0","0.0","0.0","24.0","4.0","0.0","14.0","7.0","0.0","0.0","3.0","0.0","0.0","8.0","16.0","36.0","4.0","0.0","25.0","8.0","1.0","0.0","2.0","0.0","0.0","19.0","17.0","43.0","9.0","0.0","38.0","3.0","2.0","0.0","0.0","0.0","0.0","31.0","12.0","75.0","25.0","0.0","63.0","7.0","2.0","0.0","3.0","0.0","0.0","59.0","16.0","58.0","17.0","0.0","53.0","3.0","2.0","0.0","0.0","0.0","0.0","52.0","6.0","83.0","18.0","0.0","73.0","6.0","2.0","0.0","1.0","0.0","1.0","67.0","16.0","53.0","2016-09-28 08:00:00","110.0"
"12.0","7.0","32.0","-17.0","25.0","0.0","1.0","0.0","0.0","0.0","0.0","24.0","4.0","0.0","14.0","7.0","0.0","0.0","3.0","0.0","0.0","8.0","16.0","36.0","4.0","0.0","25.0","8.0","1.0","0.0","2.0","0.0","0.0","19.0","17.0","43.0","9.0","0.0","38.0","3.0","2.0","0.0","0.0","0.0","0.0","31.0","12.0","75.0","25.0","0.0","63.0","7.0","2.0","0.0","3.0","0.0","0.0","59.0","16.0","58.0","17.0","0.0","53.0","3.0","2.0","0.0","0.0","0.0","0.0","52.0","6.0","83.0","18.0","0.0","73.0","6.0","2.0","0.0","1.0","0.0","1.0","67.0","16.0","53.0","2016-09-28 08:20:00","132.0"
"12.0","7.0","32.0","-17.0","25.0","0.0","0.0","1.0","0.0","0.0","0.0","24.0","4.0","0.0","14.0","7.0","0.0","0.0","3.0","0.0","0.0","8.0","16.0","36.0","4.0","0.0","25.0","8.0","1.0","0.0","2.0","0.0","0.0","19.0","17.0","43.0","9.0","0.0","38.0","3.0","2.0","0.0","0.0","0.0","0.0","31.0","12.0","75.0","25.0","0.0","63.0","7.0","2.0","0.0","3.0","0.0","0.0","59.0","16.0","58.0","17.0","0.0","53.0","3.0","2.0","0.0","0.0","0.0","0.0","52.0","6.0","83.0","18.0","0.0","73.0","6.0","2.0","0.0","1.0","0.0","1.0","67.0","16.0","53.0","2016-09-28 08:40:00","131.0"
"12.0","7.0","32.0","-17.0","25.0","0.0","0.0","0.0","1.0","0.0","0.0","24.0","4.0","0.0","14.0","7.0","0.0","0.0","3.0","0.0","0.0","8.0","16.0","36.0","4.0","0.0","25.0","8.0","1.0","0.0","2.0","0.0","0.0","19.0","17.0","43.0","9.0","0.0","38.0","3.0","2.0","0.0","0.0","0.0","0.0","31.0","12.0","75.0","25.0","0.0","63.0","7.0","2.0","0.0","3.0","0.0","0.0","59.0","16.0","58.0","17.0","0.0","53.0","3.0","2.0","0.0","0.0","0.0","0.0","52.0","6.0","83.0","18.0","0.0","73.0","6.0","2.0","0.0","1.0","0.0","1.0","67.0","16.0","53.0","2016-09-28 09:00:00","143.0"
"12.0","7.0","32.0","-17.0","25.0","0.0","0.0","0.0","0.0","1.0","0.0","24.0","4.0","0.0","14.0","7.0","0.0","0.0","3.0","0.0","0.0","8.0","16.0","36.0","4.0","0.0","25.0","8.0","1.0","0.0","2.0","0.0","0.0","19.0","17.0","43.0","9.0","0.0","38.0","3.0","2.0","0.0","0.0","0.0","0.0","31.0","12.0","75.0","25.0","0.0","63.0","7.0","2.0","0.0","3.0","0.0","0.0","59.0","16.0","58.0","17.0","0.0","53.0","3.0","2.0","0.0","0.0","0.0","0.0","52.0","6.0","83.0","18.0","0.0","73.0","6.0","2.0","0.0","1.0","0.0","1.0","67.0","16.0","53.0","2016-09-28 09:20:00","132.0"
"12.0","7.0","32.0","-17.0","25.0","0.0","0.0","0.0","0.0","0.0","1.0","24.0","4.0","0.0","14.0","7.0","0.0","0.0","3.0","0.0","0.0","8.0","16.0","36.0","4.0","0.0","25.0","8.0","1.0","0.0","2.0","0.0","0.0","19.0","17.0","43.0","9.0","0.0","38.0","3.0","2.0","0.0","0.0","0.0","0.0","31.0","12.0","75.0","25.0","0.0","63.0","7.0","2.0","0.0","3.0","0.0","0.0","59.0","16.0","58.0","17.0","0.0","53.0","3.0","2.0","0.0","0.0","0.0","0.0","52.0","6.0","83.0","18.0","0.0","73.0","6.0","2.0","0.0","1.0","0.0","1.0","67.0","16.0","53.0","2016-09-28 09:40:00","84.0"
"3.0","0.0","-5.0","10.0","-3.0","1.0","0.0","0.0","0.0","0.0","0.0","83.0","22.0","0.0","73.0","7.0","1.0","0.0","1.0","0.0","1.0","74.0","9.0","86.0","23.0","0.0","78.0","4.0","2.0","0.0","2.0","0.0","0.0","79.0","7.0","86.0","25.0","0.0","77.0","5.0","1.0","0.0","3.0","0.0","0.0","72.0","14.0","81.0","22.0","0.0","73.0","4.0","2.0","1.0","1.0","0.0","0.0","70.0","11.0","91.0","26.0","0.0","82.0","4.0","2.0","1.0","1.0","0.0","1.0","79.0","12.0","88.0","23.0","0.0","85.0","1.0","1.0","0.0","1.0","0.0","0.0","82.0","6.0","85.0","2016-09-28 17:00:00","86.0"
"3.0","0.0","-5.0","10.0","-3.0","0.0","1.0","0.0","0.0","0.0","0.0","83.0","22.0","0.0","73.0","7.0","1.0","0.0","1.0","0.0","1.0","74.0","9.0","86.0","23.0","0.0","78.0","4.0","2.0","0.0","2.0","0.0","0.0","79.0","7.0","86.0","25.0","0.0","77.0","5.0","1.0","0.0","3.0","0.0","0.0","72.0","14.0","81.0","22.0","0.0","73.0","4.0","2.0","1.0","1.0","0.0","0.0","70.0","11.0","91.0","26.0","0.0","82.0","4.0","2.0","1.0","1.0","0.0","1.0","79.0","12.0","88.0","23.0","0.0","85.0","1.0","1.0","0.0","1.0","0.0","0.0","82.0","6.0","85.0","2016-09-28 17:20:00","73.0"
"3.0","0.0","-5.0","10.0","-3.0","0.0","0.0","1.0","0.0","0.0","0.0","83.0","22.0","0.0","73.0","7.0","1.0","0.0","1.0","0.0","1.0","74.0","9.0","86.0","23.0","0.0","78.0","4.0","2.0","0.0","2.0","0.0","0.0","79.0","7.0","86.0","25.0","0.0","77.0","5.0","1.0","0.0","3.0","0.0","0.0","72.0","14.0","81.0","22.0","0.0","73.0","4.0","2.0","1.0","1.0","0.0","0.0","70.0","11.0","91.0","26.0","0.0","82.0","4.0","2.0","1.0","1.0","0.0","1.0","79.0","12.0","88.0","23.0","0.0","85.0","1.0","1.0","0.0","1.0","0.0","0.0","82.0","6.0","85.0","2016-09-28 17:40:00","76.0"
"3.0","0.0","-5.0","10.0","-3.0","0.0","0.0","0.0","1.0","0.0","0.0","83.0","22.0","0.0","73.0","7.0","1.0","0.0","1.0","0.0","1.0","74.0","9.0","86.0","23.0","0.0","78.0","4.0","2.0","0.0","2.0","0.0","0.0","79.0","7.0","86.0","25.0","0.0","77.0","5.0","1.0","0.0","3.0","0.0","0.0","72.0","14.0","81.0","22.0","0.0","73.0","4.0","2.0","1.0","1.0","0.0","0.0","70.0","11.0","91.0","26.0","0.0","82.0","4.0","2.0","1.0","1.0","0.0","1.0","79.0","12.0","88.0","23.0","0.0","85.0","1.0","1.0","0.0","1.0","0.0","0.0","82.0","6.0","85.0","2016-09-28 18:00:00","68.0"
"3.0","0.0","-5.0","10.0","-3.0","0.0","0.0","0.0","0.0","1.0","0.0","83.0","22.0","0.0","73.0","7.0","1.0","0.0","1.0","0.0","1.0","74.0","9.0","86.0","23.0","0.0","78.0","4.0","2.0","0.0","2.0","0.0","0.0","79.0","7.0","86.0","25.0","0.0","77.0","5.0","1.0","0.0","3.0","0.0","0.0","72.0","14.0","81.0","22.0","0.0","73.0","4.0","2.0","1.0","1.0","0.0","0.0","70.0","11.0","91.0","26.0","0.0","82.0","4.0","2.0","1.0","1.0","0.0","1.0","79.0","12.0","88.0","23.0","0.0","85.0","1.0","1.0","0.0","1.0","0.0","0.0","82.0","6.0","85.0","2016-09-28 18:20:00","56.0"
"3.0","0.0","-5.0","10.0","-3.0","0.0","0.0","0.0","0.0","0.0","1.0","83.0","22.0","0.0","73.0","7.0","1.0","0.0","1.0","0.0","1.0","74.0","9.0","86.0","23.0","0.0","78.0","4.0","2.0","0.0","2.0","0.0","0.0","79.0","7.0","86.0","25.0","0.0","77.0","5.0","1.0","0.0","3.0","0.0","0.0","72.0","14.0","81.0","22.0","0.0","73.0","4.0","2.0","1.0","1.0","0.0","0.0","70.0","11.0","91.0","26.0","0.0","82.0","4.0","2.0","1.0","1.0","0.0","1.0","79.0","12.0","88.0","23.0","0.0","85.0","1.0","1.0","0.0","1.0","0.0","0.0","82.0","6.0","85.0","2016-09-28 18:40:00","59.0"
"9.0","7.0","16.0","7.0","5.0","1.0","0.0","0.0","0.0","0.0","0.0","16.0","2.0","0.0","13.0","2.0","0.0","0.0","1.0","0.0","0.0","7.0","9.0","25.0","4.0","0.0","18.0","5.0","1.0","0.0","1.0","0.0","0.0","12.0","13.0","32.0","8.0","0.0","27.0","1.0","1.0","1.0","2.0","0.0","0.0","23.0","9.0","48.0","15.0","0.0","40.0","4.0","2.0","0.0","2.0","0.0","0.0","30.0","18.0","55.0","12.0","0.0","49.0","2.0","1.0","1.0","2.0","0.0","0.0","47.0","8.0","60.0","15.0","0.0","59.0","0.0","1.0","0.0","0.0","0.0","0.0","53.0","7.0","39.0","2016-09-29 08:00:00","103.0"
