delta_1_volume,delta_2_volume,delta_3_volume,delta_4_volume,delta_5_volume,is_next_1,is_next_2,is_next_3,is_next_4,is_next_5,is_next_6,pre_1,pre_1_has_etc,pre_1_vehicle_model_0,pre_1_vehicle_model_1,pre_1_vehicle_model_2,pre_1_vehicle_model_3,pre_1_vehicle_model_4,pre_1_vehicle_model_5,pre_1_vehicle_model_6,pre_1_vehicle_model_7,pre_1_vehicle_type_0,pre_1_vehicle_type_1,pre_2,pre_2_has_etc,pre_2_vehicle_model_0,pre_2_vehicle_model_1,pre_2_vehicle_model_2,pre_2_vehicle_model_3,pre_2_vehicle_model_4,pre_2_vehicle_model_5,pre_2_vehicle_model_6,pre_2_vehicle_model_7,pre_2_vehicle_type_0,pre_2_vehicle_type_1,pre_3,pre_3_has_etc,pre_3_vehicle_model_0,pre_3_vehicle_model_1,pre_3_vehicle_model_2,pre_3_vehicle_model_3,pre_3_vehicle_model_4,pre_3_vehicle_model_5,pre_3_vehicle_model_6,pre_3_vehicle_model_7,pre_3_vehicle_type_0,pre_3_vehicle_type_1,pre_4,pre_4_has_etc,pre_4_vehicle_model_0,pre_4_vehicle_model_1,pre_4_vehicle_model_2,pre_4_vehicle_model_3,pre_4_vehicle_model_4,pre_4_vehicle_model_5,pre_4_vehicle_model_6,pre_4_vehicle_model_7,pre_4_vehicle_type_0,pre_4_vehicle_type_1,pre_5,pre_5_has_etc,pre_5_vehicle_model_0,pre_5_vehicle_model_1,pre_5_vehicle_model_2,pre_5_vehicle_model_3,pre_5_vehicle_model_4,pre_5_vehicle_model_5,pre_5_vehicle_model_6,pre_5_vehicle_model_7,pre_5_vehicle_type_0,pre_5_vehicle_type_1,pre_6,pre_6_has_etc,pre_6_vehicle_model_0,pre_6_vehicle_model_1,pre_6_vehicle_model_2,pre_6_vehicle_model_3,pre_6_vehicle_model_4,pre_6_vehicle_model_5,pre_6_vehicle_model_6,pre_6_vehicle_model_7,pre_6_vehicle_type_0,pre_6_vehicle_type_1,pre_avg,starttime,volume
"19.0","8.0","-27.0","22.0","12.0","1.0","0.0","0.0","0.0","0.0","0.0","86.0","22.0","0.0","79.0","3.0","0.0","3.0","1.0","0.0","0.0","75.0","11.0","105.0","32.0","0.0","95.0","1.0","3.0","4.0","2.0","0.0","0.0","96.0","9.0","113.0","33.0","0.0","94.0","7.0","4.0","5.0","3.0","0.0","0.0","92.0","21.0","86.0","17.0","0.0","79.0","6.0","0.0","1.0","0.0","0.0","0.0","73.0","13.0","108.0","24.0","0.0","91.0","9.0","0.0","6.0","2.0","0.0","0.0","90.0","18.0","120.0","37.0","0.0","105.0","7.0","3.0","2.0","3.0","0.0","0.0","101.0","19.0","103.0","2016-09-25 17:00:00","105.0"
"19.0","8.0","-27.0","22.0","12.0","0.0","1.0","0.0","0.0","0.0","0.0","86.0","22.0","0.0","79.0","3.0","0.0","3.0","1.0","0.0","0.0","75.0","11.0","105.0","32.0","0.0","95.0","1.0","3.0","4.0","2.0","0.0","0.0","96.0","9.0","113.0","33.0","0.0","94.0","7.0","4.0","5.0","3.0","0.0","0.0","92.0","21.0","86.0","17.0","0.0","79.0","6.0","0.0","1.0","0.0","0.0","0.0","73.0","13.0","108.0","24.0","0.0","91.0","9.0","0.0","6.0","2.0","0.0","0.0","90.0","18.0","120.0","37.0","0.0","105.0","7.0","3.0","2.0","3.0","0.0","0.0","101.0","19.0","103.0","2016-09-25 17:20:00","104.0"
"19.0","8.0","-27.0","22.0","12.0","0.0","0.0","1.0","0.0","0.0","0.0","86.0","22.0","0.0","79.0","3.0","0.0","3.0","1.0","0.0","0.0","75.0","11.0","105.0","32.0","0.0","95.0","1.0","3.0","4.0","2.0","0.0","0.0","96.0","9.0","113.0","33.0","0.0","94.0","7.0","4.0","5.0","3.0","0.0","0.0","92.0","21.0","86.0","17.0","0.0","79.0","6.0","0.0","1.0","0.0","0.0","0.0","73.0","13.0","108.0","24.0","0.0","91.0","9.0","0.0","6.0","2.0","0.0","0.0","90.0","18.0","120.0","37.0","0.0","105.0","7.0","3.0","2.0","3.0","0.0","0.0","101.0","19.0","103.0","2016-09-25 17:40:00","84.0"
"19.0","8.0","-27.0","22.0","12.0","0.0","0.0","0.0","1.0","0.0","0.0","86.0","22.0","0.0","79.0","3.0","0.0","3.0","1.0","0.0","0.0","75.0","11.0","105.0","32.0","0.0","95.0","1.0","3.0","4.0","2.0","0.0","0.0","96.0","9.0","113.0","33.0","0.0","94.0","7.0","4.0","5.0","3.0","0.0","0.0","92.0","21.0","86.0","17.0","0.0","79.0","6.0","0.0","1.0","0.0","0.0","0.0","73.0","13.0","108.0","24.0","0.0","91.0","9.0","0.0","6.0","2.0","0.0","0.0","90.0","18.0","120.0","37.0","0.0","105.0","7.0","3.0","2.0","3.0","0.0","0.0","101.0","19.0","103.0","2016-09-25 18:00:00","69.0"
"19.0","8.0","-27.0","22.0","12.0","0.0","0.0","0.0","0.0","1.0","0.0","86.0","22.0","0.0","79.0","3.0","0.0","3.0","1.0","0.0","0.0","75.0","11.0","105.0","32.0","0.0","95.0","1.0","3.0","4.0","2.0","0.0","0.0","96.0","9.0","113.0","33.0","0.0","94.0","7.0","4.0","5.0","3.0","0.0","0.0","92.0","21.0","86.0","17.0","0.0","79.0","6.0","0.0","1.0","0.0","0.0","0.0","73.0","13.0","108.0","24.0","0.0","91.0","9.0","0.0","6.0","2.0","0.0","0.0","90.0","18.0","120.0","37.0","0.0","105.0","7.0","3.0","2.0","3.0","0.0","0.0","101.0","19.0","103.0","2016-09-25 18:20:00","61.0"
"19.0","8.0","-27.0","22.0","12.0","0.0","0.0","0.0","0.0","0.0","1.0","86.0","22.0","0.0","79.0","3.0","0.0","3.0","1.0","0.0","0.0","75.0","11.0","105.0","32.0","0.0","95.0","1.0","3.0","4.0","2.0","0.0","0.0","96.0","9.0","113.0","33.0","0.0","94.0","7.0","4.0","5.0","3.0","0.0","0.0","92.0","21.0","86.0","17.0","0.0","79.0","6.0","0.0","1.0","0.0","0.0","0.0","73.0","13.0","108.0","24.0","0.0","91.0","9.0","0.0","6.0","2.0","0.0","0.0","90.0","18.0","120.0","37.0","0.0","105.0","7.0","3.0","2.0","3.0","0.0","0.0","101.0","19.0","103.0","2016-09-25 18:40:00","62.0"
"30.0","5.0","25.0","29.0","-4.0","1.0","0.0","0.0","0.0","0.0","0.0","31.0","5.0","0.0","25.0","2.0","2.0","0.0","2.0","0.0","0.0","17.0","14.0","61.0","9.0","0.0","38.0","15.0","3.0","1.0","4.0","0.0","0.0","27.0","34.0","66.0","8.0","0.0","48.0","12.0","2.0","1.0","3.0","0.0","0.0","42.0","24.0","91.0","17.0","0.0","75.0","8.0","3.0","1.0","4.0","0.0","0.0","69.0","22.0","120.0","30.0","0.0","107.0","4.0","3.0","2.0","3.0","0.0","1.0","100.0","20.0","116.0","29.0","0.0","99.0","8.0","3.0","2.0","4.0","0.0","0.0","94.0","22.0","80.0","2016-09-26 08:00:00","125.0"
"30.0","5.0","25.0","29.0","-4.0","0.0","1.0","0.0","0.0","0.0","0.0","31.0","5.0","0.0","25.0","2.0","2.0","0.0","2.0","0.0","0.0","17.0","14.0","61.0","9.0","0.0","38.0","15.0","3.0","1.0","4.0","0.0","0.0","27.0","34.0","66.0","8.0","0.0","48.0","12.0","2.0","1.0","3.0","0.0","0.0","42.0","24.0","91.0","17.0","0.0","75.0","8.0","3.0","1.0","4.0","0.0","0.0","69.0","22.0","120.0","30.0","0.0","107.0","4.0","3.0","2.0","3.0","0.0","1.0","100.0","20.0","116.0","29.0","0.0","99.0","8.0","3.0","2.0","4.0","0.0","0.0","94.0","22.0","80.0","2016-09-26 08:20:00","91.0"
"30.0","5.0","25.0","29.0","-4.0","0.0","0.0","1.0","0.0","0.0","0.0","31.0","5.0","0.0","25.0","2.0","2.0","0.0","2.0","0.0","0.0","17.0","14.0","61.0","9.0","0.0","38.0","15.0","3.0","1.0","4.0","0.0","0.0","27.0","34.0","66.0","8.0","0.0","48.0","12.0","2.0","1.0","3.0","0.0","0.0","42.0","24.0","91.0","17.0","0.0","75.0","8.0","3.0","1.0","4.0","0.0","0.0","69.0","22.0","120.0","30.0","0.0","107.0","4.0","3.0","2.0","3.0","0.0","1.0","100.0","20.0","116.0","29.0","0.0","99.0","8.0","3.0","2.0","4.0","0.0","0.0","94.0","22.0","80.0","2016-09-26 08:40:00","116.0"
"30.0","5.0","25.0","29.0","-4.0","0.0","0.0","0.0","1.0","0.0","0.0","31.0","5.0","0.0","25.0","2.0","2.0","0.0","2.0","0.0","0.0","17.0","14.0","61.0","9.0","0.0","38.0","15.0","3.0","1.0","4.0","0.0","0.0","27.0","34.0","66.0","8.0","0.0","48.0","12.0","2.0","1.0","3.0","0.0","0.0","42.0","24.0","91.0","17.0","0.0","75.0","8.0","3.0","1.0","4.0","0.0","0.0","69.0","22.0","120.0","30.0","0.0","107.0","4.0","3.0","2.0","3.0","0.0","1.0","100.0","20.0","116.0","29.0","0.0","99.0","8.0","3.0","2.0","4.0","0.0","0.0","94.0","22.0","80.0","2016-09-26 09:00:00","120.0"
"30.0","5.0","25.0","29.0","-4.0","0.0","0.0","0.0","0.0","1.0","0.0","31.0","5.0","0.0","25.0","2.0","2.0","0.0","2.0","0.0","0.0","17.0","14.0","61.0","9.0","0.0","38.0","15.0","3.0","1.0","4.0","0.0","0.0","27.0","34.0","66.0","8.0","0.0","48.0","12.0","2.0","1.0","3.0","0.0","0.0","42.0","24.0","91.0","17.0","0.0","75.0","8.0","3.0","1.0","4.0","0.0","0.0","69.0","22.0","120.0","30.0","0.0","107.0","4.0","3.0","2.0","3.0","0.0","1.0","100.0","20.0","116.0","29.0","0.0","99.0","8.0","3.0","2.0","4.0","0.0","0.0","94.0","22.0","80.0","2016-09-26 09:20:00","130.0"
"30.0","5.0","25.0","29.0","-4.0","0.0","0.0","0.0","0.0","0.0","1.0","31.0","5.0","0.0","25.0","2.0","2.0","0.0","2.0","0.0","0.0","17.0","14.0","61.0","9.0","0.0","38.0","15.0","3.0","1.0","4.0","0.0","0.0","27.0","34.0","66.0","8.0","0.0","48.0","12.0","2.0","1.0","3.0","0.0","0.0","42.0","24.0","91.0","17.0","0.0","75.0","8.0","3.0","1.0","4.0","0.0","0.0","69.0","22.0","120.0","30.0","0.0","107.0","4.0","3.0","2.0","3.0","0.0","1.0","100.0","20.0","116.0","29.0","0.0","99.0","8.0","3.0","2.0","4.0","0.0","0.0","94.0","22.0","80.0","2016-09-26 09:40:00","102.0"
"16.0","-25.0","23.0","6.0","-9.0","1.0","0.0","0.0","0.0","0.0","0.0","92.0","19.0","0.0","77.0","5.0","4.0","1.0","5.0","0.0","0.0","64.0","28.0","108.0","22.0","0.0","91.0","6.0","3.0","1.0","5.0","0.0","2.0","76.0","32.0","83.0","19.0","0.0","74.0","4.0","1.0","3.0","1.0","0.0","0.0","59.0","24.0","106.0","36.0","0.0","103.0","3.0","0.0","0.0","0.0","0.0","0.0","91.0","15.0","112.0","27.0","0.0","94.0","10.0","2.0","1.0","5.0","0.0","0.0","83.0","29.0","103.0","24.0","0.0","87.0","9.0","3.0","2.0","2.0","0.0","0.0","82.0","21.0","100.0","2016-09-26 17:00:00","106.0"
"16.0","-25.0","23.0","6.0","-9.0","0.0","1.0","0.0","0.0","0.0","0.0","92.0","19.0","0.0","77.0","5.0","4.0","1.0","5.0","0.0","0.0","64.0","28.0","108.0","22.0","0.0","91.0","6.0","3.0","1.0","5.0","0.0","2.0","76.0","32.0","83.0","19.0","0.0","74.0","4.0","1.0","3.0","1.0","0.0","0.0","59.0","24.0","106.0","36.0","0.0","103.0","3.0","0.0","0.0","0.0","0.0","0.0","91.0","15.0","112.0","27.0","0.0","94.0","10.0","2.0","1.0","5.0","0.0","0.0","83.0","29.0","103.0","24.0","0.0","87.0","9.0","3.0","2.0","2.0","0.0","0.0","82.0","21.0","100.0","2016-09-26 17:20:00","112.0"
"16.0","-25.0","23.0","6.0","-9.0","0.0","0.0","1.0","0.0","0.0","0.0","92.0","19.0","0.0","77.0","5.0","4.0","1.0","5.0","0.0","0.0","64.0","28.0","108.0","22.0","0.0","91.0","6.0","3.0","1.0","5.0","0.0","2.0","76.0","32.0","83.0","19.0","0.0","74.0","4.0","1.0","3.0","1.0","0.0","0.0","59.0","24.0","106.0","36.0","0.0","103.0","3.0","0.0","0.0","0.0","0.0","0.0","91.0","15.0","112.0","27.0","0.0","94.0","10.0","2.0","1.0","5.0","0.0","0.0","83.0","29.0","103.0","24.0","0.0","87.0","9.0","3.0","2.0","2.0","0.0","0.0","82.0","21.0","100.0","2016-09-26 17:40:00","102.0"
"16.0","-25.0","23.0","6.0","-9.0","0.0","0.0","0.0","1.0","0.0","0.0","92.0","19.0","0.0","77.0","5.0","4.0","1.0","5.0","0.0","0.0","64.0","28.0","108.0","22.0","0.0","91.0","6.0","3.0","1.0","5.0","0.0","2.0","76.0","32.0","83.0","19.0","0.0","74.0","4.0","1.0","3.0","1.0","0.0","0.0","59.0","24.0","106.0","36.0","0.0","103.0","3.0","0.0","0.0","0.0","0.0","0.0","91.0","15.0","112.0","27.0","0.0","94.0","10.0","2.0","1.0","5.0","0.0","0.0","83.0","29.0","103.0","24.0","0.0","87.0","9.0","3.0","2.0","2.0","0.0","0.0","82.0","21.0","100.0","2016-09-26 18:00:00","74.0"
"16.0","-25.0","23.0","6.0","-9.0","0.0","0.0","0.0","0.0","1.0","0.0","92.0","19.0","0.0","77.0","5.0","4.0","1.0","5.0","0.0","0.0","64.0","28.0","108.0","22.0","0.0","91.0","6.0","3.0","1.0","5.0","0.0","2.0","76.0","32.0","83.0","19.0","0.0","74.0","4.0","1.0","3.0","1.0","0.0","0.0","59.0","24.0","106.0","36.0","0.0","103.0","3.0","0.0","0.0","0.0","0.0","0.0","91.0","15.0","112.0","27.0","0.0","94.0","10.0","2.0","1.0","5.0","0.0","0.0","83.0","29.0","103.0","24.0","0.0","87.0","9.0","3.0","2.0","2.0","0.0","0.0","82.0","21.0","100.0","2016-09-26 18:20:00","85.0"
"16.0","-25.0","23.0","6.0","-9.0","0.0","0.0","0.0","0.0","0.0","1.0","92.0","19.0","0.0","77.0","5.0","4.0","1.0","5.0","0.0","0.0","64.0","28.0","108.0","22.0","0.0","91.0","6.0","3.0","1.0","5.0","0.0","2.0","76.0","32.0","83.0","19.0","0.0","74.0","4.0","1.0","3.0","1.0","0.0","0.0","59.0","24.0","106.0","36.0","0.0","103.0","3.0","0.0","0.0","0.0","0.0","0.0","91.0","15.0","112.0","27.0","0.0","94.0","10.0","2.0","1.0","5.0","0.0","0.0","83.0","29.0","103.0","24.0","0.0","87.0","9.0","3.0","2.0","2.0","0.0","0.0","82.0","21.0","100.0","2016-09-26 18:40:00","54.0"
"18.0","16.0","-5.0","24.0","15.0","1.0","0.0","0.0","0.0","0.0","0.0","45.0","6.0","0.0","29.0","9.0","2.0","0.0","4.0","0.0","1.0","19.0","26.0","63.0","10.0","0.0","44.0","8.0","3.0","2.0","6.0","0.0","0.0","35.0","28.0","79.0","10.0","0.0","49.0","13.0","5.0","1.0","9.0","2.0","0.0","38.0","41.0","74.0","17.0","0.0","59.0","7.0","5.0","1.0","2.0","0.0","0.0","50.0","24.0","98.0","19.0","0.0","85.0","9.0","0.0","1.0","3.0","0.0","0.0","72.0","26.0","113.0","29.0","0.0","98.0","9.0","3.0","1.0","1.0","0.0","1.0","87.0","26.0","78.0","2016-09-27 08:00:00","118.0"
"18.0","16.0","-5.0","24.0","15.0","0.0","1.0","0.0","0.0","0.0","0.0","45.0","6.0","0.0","29.0","9.0","2.0","0.0","4.0","0.0","1.0","19.0","26.0","63.0","10.0","0.0","44.0","8.0","3.0","2.0","6.0","0.0","0.0","35.0","28.0","79.0","10.0","0.0","49.0","13.0","5.0","1.0","9.0","2.0","0.0","38.0","41.0","74.0","17.0","0.0","59.0","7.0","5.0","1.0","2.0","0.0","0.0","50.0","24.0","98.0","19.0","0.0","85.0","9.0","0.0","1.0","3.0","0.0","0.0","72.0","26.0","113.0","29.0","0.0","98.0","9.0","3.0","1.0","1.0","0.0","1.0","87.0","26.0","78.0","2016-09-27 08:20:00","116.0"
"18.0","16.0","-5.0","24.0","15.0","0.0","0.0","1.0","0.0","0.0","0.0","45.0","6.0","0.0","29.0","9.0","2.0","0.0","4.0","0.0","1.0","19.0","26.0","63.0","10.0","0.0","44.0","8.0","3.0","2.0","6.0","0.0","0.0","35.0","28.0","79.0","10.0","0.0","49.0","13.0","5.0","1.0","9.0","2.0","0.0","38.0","41.0","74.0","17.0","0.0","59.0","7.0","5.0","1.0","2.0","0.0","0.0","50.0","24.0","98.0","19.0","0.0","85.0","9.0","0.0","1.0","3.0","0.0","0.0","72.0","26.0","113.0","29.0","0.0","98.0","9.0","3.0","1.0","1.0","0.0","1.0","87.0","26.0","78.0","2016-09-27 08:40:00","125.0"
"18.0","16.0","-5.0","24.0","15.0","0.0","0.0","0.0","1.0","0.0","0.0","45.0","6.0","0.0","29.0","9.0","2.0","0.0","4.0","0.0","1.0","19.0","26.0","63.0","10.0","0.0","44.0","8.0","3.0","2.0","6.0","0.0","0.0","35.0","28.0","79.0","10.0","0.0","49.0","13.0","5.0","1.0","9.0","2.0","0.0","38.0","41.0","74.0","17.0","0.0","59.0","7.0","5.0","1.0","2.0","0.0","0.0","50.0","24.0","98.0","19.0","0.0","85.0","9.0","0.0","1.0","3.0","0.0","0.0","72.0","26.0","113.0","29.0","0.0","98.0","9.0","3.0","1.0","1.0","0.0","1.0","87.0","26.0","78.0","2016-09-27 09:00:00","129.0"
"18.0","16.0","-5.0","24.0","15.0","0.0","0.0","0.0","0.0","1.0","0.0","45.0","6.0","0.0","29.0","9.0","2.0","0.0","4.0","0.0","1.0","19.0","26.0","63.0","10.0","0.0","44.0","8.0","3.0","2.0","6.0","0.0","0.0","35.0","28.0","79.0","10.0","0.0","49.0","13.0","5.0","1.0","9.0","2.0","0.0","38.0","41.0","74.0","17.0","0.0","59.0","7.0","5.0","1.0","2.0","0.0","0.0","50.0","24.0","98.0","19.0","0.0","85.0","9.0","0.0","1.0","3.0","0.0","0.0","72.0","26.0","113.0","29.0","0.0","98.0","9.0","3.0","1.0","1.0","0.0","1.0","87.0","26.0","78.0","2016-09-27 09:20:00","97.0"
"18.0","16.0","-5.0","24.0","15.0","0.0","0.0","0.0","0.0","0.0","1.0","45.0","6.0","0.0","29.0","9.0","2.0","0.0","4.0","0.0","1.0","19.0","26.0","63.0","10.0","0.0","44.0","8.0","3.0","2.0","6.0","0.0","0.0","35.0","28.0","79.0","10.0","0.0","49.0","13.0","5.0","1.0","9.0","2.0","0.0","38.0","41.0","74.0","17.0","0.0","59.0","7.0","5.0","1.0","2.0","0.0","0.0","50.0","24.0","98.0","19.0","0.0","85.0","9.0","0.0","1.0","3.0","0.0","0.0","72.0","26.0","113.0","29.0","0.0","98.0","9.0","3.0","1.0","1.0","0.0","1.0","87.0","26.0","78.0","2016-09-27 09:40:00","73.0"
"-21.0","16.0","-33.0","18.0","22.0","1.0","0.0","0.0","0.0","0.0","0.0","117.0","22.0","0.0","94.0","14.0","3.0","5.0","0.0","0.0","1.0","77.0","40.0","96.0","21.0","0.0","83.0","7.0","2.0","1.0","3.0","0.0","0.0","73.0","23.0","112.0","32.0","0.0","96.0","9.0","4.0","0.0","3.0","0.0","0.0","79.0","33.0","79.0","20.0","0.0","75.0","2.0","1.0","1.0","0.0","0.0","0.0","63.0","16.0","97.0","31.0","0.0","84.0","8.0","1.0","3.0","0.0","0.0","1.0","79.0","18.0","119.0","29.0","0.0","110.0","6.0","2.0","0.0","1.0","0.0","0.0","93.0","26.0","103.0","2016-09-27 17:00:00","94.0"
"-21.0","16.0","-33.0","18.0","22.0","0.0","1.0","0.0","0.0","0.0","0.0","117.0","22.0","0.0","94.0","14.0","3.0","5.0","0.0","0.0","1.0","77.0","40.0","96.0","21.0","0.0","83.0","7.0","2.0","1.0","3.0","0.0","0.0","73.0","23.0","112.0","32.0","0.0","96.0","9.0","4.0","0.0","3.0","0.0","0.0","79.0","33.0","79.0","20.0","0.0","75.0","2.0","1.0","1.0","0.0","0.0","0.0","63.0","16.0","97.0","31.0","0.0","84.0","8.0","1.0","3.0","0.0","0.0","1.0","79.0","18.0","119.0","29.0","0.0","110.0","6.0","2.0","0.0","1.0","0.0","0.0","93.0","26.0","103.0","2016-09-27 17:20:00","142.0"
"-21.0","16.0","-33.0","18.0","22.0","0.0","0.0","1.0","0.0","0.0","0.0","117.0","22.0","0.0","94.0","14.0","3.0","5.0","0.0","0.0","1.0","77.0","40.0","96.0","21.0","0.0","83.0","7.0","2.0","1.0","3.0","0.0","0.0","73.0","23.0","112.0","32.0","0.0","96.0","9.0","4.0","0.0","3.0","0.0","0.0","79.0","33.0","79.0","20.0","0.0","75.0","2.0","1.0","1.0","0.0","0.0","0.0","63.0","16.0","97.0","31.0","0.0","84.0","8.0","1.0","3.0","0.0","0.0","1.0","79.0","18.0","119.0","29.0","0.0","110.0","6.0","2.0","0.0","1.0","0.0","0.0","93.0","26.0","103.0","2016-09-27 17:40:00","110.0"
"-21.0","16.0","-33.0","18.0","22.0","0.0","0.0","0.0","1.0","0.0","0.0","117.0","22.0","0.0","94.0","14.0","3.0","5.0","0.0","0.0","1.0","77.0","40.0","96.0","21.0","0.0","83.0","7.0","2.0","1.0","3.0","0.0","0.0","73.0","23.0","112.0","32.0","0.0","96.0","9.0","4.0","0.0","3.0","0.0","0.0","79.0","33.0","79.0","20.0","0.0","75.0","2.0","1.0","1.0","0.0","0.0","0.0","63.0","16.0","97.0","31.0","0.0","84.0","8.0","1.0","3.0","0.0","0.0","1.0","79.0","18.0","119.0","29.0","0.0","110.0","6.0","2.0","0.0","1.0","0.0","0.0","93.0","26.0","103.0","2016-09-27 18:00:00","76.0"
"-21.0","16.0","-33.0","18.0","22.0","0.0","0.0","0.0","0.0","1.0","0.0","117.0","22.0","0.0","94.0","14.0","3.0","5.0","0.0","0.0","1.0","77.0","40.0","96.0","21.0","0.0","83.0","7.0","2.0","1.0","3.0","0.0","0.0","73.0","23.0","112.0","32.0","0.0","96.0","9.0","4.0","0.0","3.0","0.0","0.0","79.0","33.0","79.0","20.0","0.0","75.0","2.0","1.0","1.0","0.0","0.0","0.0","63.0","16.0","97.0","31.0","0.0","84.0","8.0","1.0","3.0","0.0","0.0","1.0","79.0","18.0","119.0","29.0","0.0","110.0","6.0","2.0","0.0","1.0","0.0","0.0","93.0","26.0","103.0","2016-09-27 18:20:00","85.0"
"-21.0","16.0","-33.0","18.0","22.0","0.0","0.0","0.0","0.0","0.0","1.0","117.0","22.0","0.0","94.0","14.0","3.0","5.0","0.0","0.0","1.0","77.0","40.0","96.0","21.0","0.0","83.0","7.0","2.0","1.0","3.0","0.0","0.0","73.0","23.0","112.0","32.0","0.0","96.0","9.0","4.0","0.0","3.0","0.0","0.0","79.0","33.0","79.0","20.0","0.0","75.0","2.0","1.0","1.0","0.0","0.0","0.0","63.0","16.0","97.0","31.0","0.0","84.0","8.0","1.0","3.0","0.0","0.0","1.0","79.0","18.0","119.0","29.0","0.0","110.0","6.0","2.0","0.0","1.0","0.0","0.0","93.0","26.0","103.0","2016-09-27 18:40:00","64.0"
"27.0","-10.0","27.0","-10.0","39.0","1.0","0.0","0.0","0.0","0.0","0.0","35.0","4.0","0.0","23.0","5.0","3.0","1.0","2.0","0.0","1.0","15.0","20.0","62.0","8.0","0.0","32.0","15.0","5.0","0.0","9.0","0.0","1.0","23.0","39.0","52.0","7.0","0.0","35.0","14.0","1.0","0.0","1.0","0.0","1.0","30.0","22.0","79.0","16.0","0.0","62.0","11.0","4.0","1.0","1.0","0.0","0.0","49.0","30.0","69.0","18.0","0.0","56.0","5.0","3.0","2.0","1.0","1.0","1.0","55.0","14.0","108.0","27.0","0.0","92.0","6.0","5.0","2.0","2.0","1.0","0.0","83.0","25.0","67.0","2016-09-28 08:00:00","95.0"
"27.0","-10.0","27.0","-10.0","39.0","0.0","1.0","0.0","0.0","0.0","0.0","35.0","4.0","0.0","23.0","5.0","3.0","1.0","2.0","0.0","1.0","15.0","20.0","62.0","8.0","0.0","32.0","15.0","5.0","0.0","9.0","0.0","1.0","23.0","39.0","52.0","7.0","0.0","35.0","14.0","1.0","0.0","1.0","0.0","1.0","30.0","22.0","79.0","16.0","0.0","62.0","11.0","4.0","1.0","1.0","0.0","0.0","49.0","30.0","69.0","18.0","0.0","56.0","5.0","3.0","2.0","1.0","1.0","1.0","55.0","14.0","108.0","27.0","0.0","92.0","6.0","5.0","2.0","2.0","1.0","0.0","83.0","25.0","67.0","2016-09-28 08:20:00","105.0"
"27.0","-10.0","27.0","-10.0","39.0","0.0","0.0","1.0","0.0","0.0","0.0","35.0","4.0","0.0","23.0","5.0","3.0","1.0","2.0","0.0","1.0","15.0","20.0","62.0","8.0","0.0","32.0","15.0","5.0","0.0","9.0","0.0","1.0","23.0","39.0","52.0","7.0","0.0","35.0","14.0","1.0","0.0","1.0","0.0","1.0","30.0","22.0","79.0","16.0","0.0","62.0","11.0","4.0","1.0","1.0","0.0","0.0","49.0","30.0","69.0","18.0","0.0","56.0","5.0","3.0","2.0","1.0","1.0","1.0","55.0","14.0","108.0","27.0","0.0","92.0","6.0","5.0","2.0","2.0","1.0","0.0","83.0","25.0","67.0","2016-09-28 08:40:00","118.0"
"27.0","-10.0","27.0","-10.0","39.0","0.0","0.0","0.0","1.0","0.0","0.0","35.0","4.0","0.0","23.0","5.0","3.0","1.0","2.0","0.0","1.0","15.0","20.0","62.0","8.0","0.0","32.0","15.0","5.0","0.0","9.0","0.0","1.0","23.0","39.0","52.0","7.0","0.0","35.0","14.0","1.0","0.0","1.0","0.0","1.0","30.0","22.0","79.0","16.0","0.0","62.0","11.0","4.0","1.0","1.0","0.0","0.0","49.0","30.0","69.0","18.0","0.0","56.0","5.0","3.0","2.0","1.0","1.0","1.0","55.0","14.0","108.0","27.0","0.0","92.0","6.0","5.0","2.0","2.0","1.0","0.0","83.0","25.0","67.0","2016-09-28 09:00:00","94.0"
"27.0","-10.0","27.0","-10.0","39.0","0.0","0.0","0.0","0.0","1.0","0.0","35.0","4.0","0.0","23.0","5.0","3.0","1.0","2.0","0.0","1.0","15.0","20.0","62.0","8.0","0.0","32.0","15.0","5.0","0.0","9.0","0.0","1.0","23.0","39.0","52.0","7.0","0.0","35.0","14.0","1.0","0.0","1.0","0.0","1.0","30.0","22.0","79.0","16.0","0.0","62.0","11.0","4.0","1.0","1.0","0.0","0.0","49.0","30.0","69.0","18.0","0.0","56.0","5.0","3.0","2.0","1.0","1.0","1.0","55.0","14.0","108.0","27.0","0.0","92.0","6.0","5.0","2.0","2.0","1.0","0.0","83.0","25.0","67.0","2016-09-28 09:20:00","109.0"
"27.0","-10.0","27.0","-10.0","39.0","0.0","0.0","0.0","0.0","0.0","1.0","35.0","4.0","0.0","23.0","5.0","3.0","1.0","2.0","0.0","1.0","15.0","20.0","62.0","8.0","0.0","32.0","15.0","5.0","0.0","9.0","0.0","1.0","23.0","39.0","52.0","7.0","0.0","35.0","14.0","1.0","0.0","1.0","0.0","1.0","30.0","22.0","79.0","16.0","0.0","62.0","11.0","4.0","1.0","1.0","0.0","0.0","49.0","30.0","69.0","18.0","0.0","56.0","5.0","3.0","2.0","1.0","1.0","1.0","55.0","14.0","108.0","27.0","0.0","92.0","6.0","5.0","2.0","2.0","1.0","0.0","83.0","25.0","67.0","2016-09-28 09:40:00","103.0"
