delta_1_volume,delta_2_volume,delta_3_volume,delta_4_volume,delta_5_volume,is_next_1,is_next_2,is_next_3,is_next_4,is_next_5,is_next_6,pre_1,pre_1_has_etc,pre_1_vehicle_model_0,pre_1_vehicle_model_1,pre_1_vehicle_model_2,pre_1_vehicle_model_3,pre_1_vehicle_model_4,pre_1_vehicle_model_5,pre_1_vehicle_model_6,pre_1_vehicle_model_7,pre_1_vehicle_type_0,pre_1_vehicle_type_1,pre_2,pre_2_has_etc,pre_2_vehicle_model_0,pre_2_vehicle_model_1,pre_2_vehicle_model_2,pre_2_vehicle_model_3,pre_2_vehicle_model_4,pre_2_vehicle_model_5,pre_2_vehicle_model_6,pre_2_vehicle_model_7,pre_2_vehicle_type_0,pre_2_vehicle_type_1,pre_3,pre_3_has_etc,pre_3_vehicle_model_0,pre_3_vehicle_model_1,pre_3_vehicle_model_2,pre_3_vehicle_model_3,pre_3_vehicle_model_4,pre_3_vehicle_model_5,pre_3_vehicle_model_6,pre_3_vehicle_model_7,pre_3_vehicle_type_0,pre_3_vehicle_type_1,pre_4,pre_4_has_etc,pre_4_vehicle_model_0,pre_4_vehicle_model_1,pre_4_vehicle_model_2,pre_4_vehicle_model_3,pre_4_vehicle_model_4,pre_4_vehicle_model_5,pre_4_vehicle_model_6,pre_4_vehicle_model_7,pre_4_vehicle_type_0,pre_4_vehicle_type_1,pre_5,pre_5_has_etc,pre_5_vehicle_model_0,pre_5_vehicle_model_1,pre_5_vehicle_model_2,pre_5_vehicle_model_3,pre_5_vehicle_model_4,pre_5_vehicle_model_5,pre_5_vehicle_model_6,pre_5_vehicle_model_7,pre_5_vehicle_type_0,pre_5_vehicle_type_1,pre_6,pre_6_has_etc,pre_6_vehicle_model_0,pre_6_vehicle_model_1,pre_6_vehicle_model_2,pre_6_vehicle_model_3,pre_6_vehicle_model_4,pre_6_vehicle_model_5,pre_6_vehicle_model_6,pre_6_vehicle_model_7,pre_6_vehicle_type_0,pre_6_vehicle_type_1,pre_avg,starttime,volume
"10.0","16.0","5.0","-5.0","7.0","0.0","0.0","0.0","0.0","1.0","0.0","13.0","2.0","0.0","11.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","23.0","7.0","0.0","23.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","39.0","14.0","0.0","32.0","5.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","44.0","12.0","0.0","36.0","7.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","39.0","10.0","0.0","37.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","46.0","19.0","0.0","44.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","34.0","2016-09-26 09:20:00","52.0"
"10.0","16.0","5.0","-5.0","7.0","0.0","0.0","0.0","0.0","0.0","1.0","13.0","2.0","0.0","11.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","23.0","7.0","0.0","23.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","39.0","14.0","0.0","32.0","5.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","44.0","12.0","0.0","36.0","7.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","39.0","10.0","0.0","37.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","46.0","19.0","0.0","44.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","34.0","2016-09-26 09:40:00","51.0"
"18.0","-8.0","1.0","12.0","-10.0","1.0","0.0","0.0","0.0","0.0","0.0","33.0","7.0","0.0","29.0","3.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","51.0","11.0","0.0","47.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","43.0","8.0","0.0","37.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","44.0","14.0","0.0","38.0","5.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","56.0","16.0","0.0","53.0","2.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","46.0","13.0","0.0","43.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","45.0","2016-09-26 17:00:00","47.0"
"18.0","-8.0","1.0","12.0","-10.0","0.0","1.0","0.0","0.0","0.0","0.0","33.0","7.0","0.0","29.0","3.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","51.0","11.0","0.0","47.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","43.0","8.0","0.0","37.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","44.0","14.0","0.0","38.0","5.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","56.0","16.0","0.0","53.0","2.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","46.0","13.0","0.0","43.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","45.0","2016-09-26 17:20:00","42.0"
"18.0","-8.0","1.0","12.0","-10.0","0.0","0.0","1.0","0.0","0.0","0.0","33.0","7.0","0.0","29.0","3.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","51.0","11.0","0.0","47.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","43.0","8.0","0.0","37.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","44.0","14.0","0.0","38.0","5.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","56.0","16.0","0.0","53.0","2.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","46.0","13.0","0.0","43.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","45.0","2016-09-26 17:40:00","30.0"
"18.0","-8.0","1.0","12.0","-10.0","0.0","0.0","0.0","1.0","0.0","0.0","33.0","7.0","0.0","29.0","3.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","51.0","11.0","0.0","47.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","43.0","8.0","0.0","37.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","44.0","14.0","0.0","38.0","5.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","56.0","16.0","0.0","53.0","2.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","46.0","13.0","0.0","43.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","45.0","2016-09-26 18:00:00","33.0"
"18.0","-8.0","1.0","12.0","-10.0","0.0","0.0","0.0","0.0","1.0","0.0","33.0","7.0","0.0","29.0","3.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","51.0","11.0","0.0","47.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","43.0","8.0","0.0","37.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","44.0","14.0","0.0","38.0","5.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","56.0","16.0","0.0","53.0","2.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","46.0","13.0","0.0","43.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","45.0","2016-09-26 18:20:00","22.0"
"18.0","-8.0","1.0","12.0","-10.0","0.0","0.0","0.0","0.0","0.0","1.0","33.0","7.0","0.0","29.0","3.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","51.0","11.0","0.0","47.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","43.0","8.0","0.0","37.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","44.0","14.0","0.0","38.0","5.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","56.0","16.0","0.0","53.0","2.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","46.0","13.0","0.0","43.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","45.0","2016-09-26 18:40:00","29.0"
"8.0","15.0","21.0","-6.0","-9.0","1.0","0.0","0.0","0.0","0.0","0.0","12.0","3.0","0.0","10.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20.0","1.0","0.0","15.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","35.0","8.0","0.0","24.0","9.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","56.0","8.0","0.0","47.0","7.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","50.0","9.0","0.0","46.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","41.0","14.0","0.0","39.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","35.0","2016-09-27 08:00:00","60.0"
"8.0","15.0","21.0","-6.0","-9.0","0.0","1.0","0.0","0.0","0.0","0.0","12.0","3.0","0.0","10.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20.0","1.0","0.0","15.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","35.0","8.0","0.0","24.0","9.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","56.0","8.0","0.0","47.0","7.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","50.0","9.0","0.0","46.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","41.0","14.0","0.0","39.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","35.0","2016-09-27 08:20:00","45.0"
"8.0","15.0","21.0","-6.0","-9.0","0.0","0.0","1.0","0.0","0.0","0.0","12.0","3.0","0.0","10.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20.0","1.0","0.0","15.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","35.0","8.0","0.0","24.0","9.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","56.0","8.0","0.0","47.0","7.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","50.0","9.0","0.0","46.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","41.0","14.0","0.0","39.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","35.0","2016-09-27 08:40:00","64.0"
"8.0","15.0","21.0","-6.0","-9.0","0.0","0.0","0.0","1.0","0.0","0.0","12.0","3.0","0.0","10.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20.0","1.0","0.0","15.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","35.0","8.0","0.0","24.0","9.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","56.0","8.0","0.0","47.0","7.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","50.0","9.0","0.0","46.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","41.0","14.0","0.0","39.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","35.0","2016-09-27 09:00:00","58.0"
"8.0","15.0","21.0","-6.0","-9.0","0.0","0.0","0.0","0.0","1.0","0.0","12.0","3.0","0.0","10.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20.0","1.0","0.0","15.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","35.0","8.0","0.0","24.0","9.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","56.0","8.0","0.0","47.0","7.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","50.0","9.0","0.0","46.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","41.0","14.0","0.0","39.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","35.0","2016-09-27 09:20:00","65.0"
"8.0","15.0","21.0","-6.0","-9.0","0.0","0.0","0.0","0.0","0.0","1.0","12.0","3.0","0.0","10.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20.0","1.0","0.0","15.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","35.0","8.0","0.0","24.0","9.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","56.0","8.0","0.0","47.0","7.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","50.0","9.0","0.0","46.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","41.0","14.0","0.0","39.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","35.0","2016-09-27 09:40:00","45.0"
"8.0","-3.0","14.0","-5.0","-5.0","1.0","0.0","0.0","0.0","0.0","0.0","39.0","13.0","0.0","37.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","47.0","15.0","0.0","43.0","3.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","44.0","11.0","0.0","39.0","4.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","58.0","16.0","1.0","55.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","53.0","17.0","0.0","48.0","4.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","48.0","11.0","0.0","46.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","48.0","2016-09-27 17:00:00","52.0"
"8.0","-3.0","14.0","-5.0","-5.0","0.0","1.0","0.0","0.0","0.0","0.0","39.0","13.0","0.0","37.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","47.0","15.0","0.0","43.0","3.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","44.0","11.0","0.0","39.0","4.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","58.0","16.0","1.0","55.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","53.0","17.0","0.0","48.0","4.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","48.0","11.0","0.0","46.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","48.0","2016-09-27 17:20:00","77.0"
"8.0","-3.0","14.0","-5.0","-5.0","0.0","0.0","1.0","0.0","0.0","0.0","39.0","13.0","0.0","37.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","47.0","15.0","0.0","43.0","3.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","44.0","11.0","0.0","39.0","4.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","58.0","16.0","1.0","55.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","53.0","17.0","0.0","48.0","4.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","48.0","11.0","0.0","46.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","48.0","2016-09-27 17:40:00","45.0"
"8.0","-3.0","14.0","-5.0","-5.0","0.0","0.0","0.0","1.0","0.0","0.0","39.0","13.0","0.0","37.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","47.0","15.0","0.0","43.0","3.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","44.0","11.0","0.0","39.0","4.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","58.0","16.0","1.0","55.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","53.0","17.0","0.0","48.0","4.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","48.0","11.0","0.0","46.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","48.0","2016-09-27 18:00:00","30.0"
"8.0","-3.0","14.0","-5.0","-5.0","0.0","0.0","0.0","0.0","1.0","0.0","39.0","13.0","0.0","37.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","47.0","15.0","0.0","43.0","3.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","44.0","11.0","0.0","39.0","4.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","58.0","16.0","1.0","55.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","53.0","17.0","0.0","48.0","4.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","48.0","11.0","0.0","46.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","48.0","2016-09-27 18:20:00","18.0"
"8.0","-3.0","14.0","-5.0","-5.0","0.0","0.0","0.0","0.0","0.0","1.0","39.0","13.0","0.0","37.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","47.0","15.0","0.0","43.0","3.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","44.0","11.0","0.0","39.0","4.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","58.0","16.0","1.0","55.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","53.0","17.0","0.0","48.0","4.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","48.0","11.0","0.0","46.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","48.0","2016-09-27 18:40:00","12.0"
"19.0","1.0","41.0","-17.0","30.0","1.0","0.0","0.0","0.0","0.0","0.0","30.0","2.0","0.0","18.0","10.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","49.0","4.0","0.0","42.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","50.0","6.0","0.0","35.0","5.0","2.0","0.0","8.0","0.0","0.0","0.0","0.0","91.0","11.0","0.0","76.0","8.0","1.0","2.0","4.0","0.0","0.0","0.0","0.0","74.0","6.0","0.0","68.0","4.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","104.0","15.0","5.0","91.0","7.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","66.0","2016-09-28 08:00:00","128.0"
"19.0","1.0","41.0","-17.0","30.0","0.0","1.0","0.0","0.0","0.0","0.0","30.0","2.0","0.0","18.0","10.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","49.0","4.0","0.0","42.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","50.0","6.0","0.0","35.0","5.0","2.0","0.0","8.0","0.0","0.0","0.0","0.0","91.0","11.0","0.0","76.0","8.0","1.0","2.0","4.0","0.0","0.0","0.0","0.0","74.0","6.0","0.0","68.0","4.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","104.0","15.0","5.0","91.0","7.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","66.0","2016-09-28 08:20:00","137.0"
"19.0","1.0","41.0","-17.0","30.0","0.0","0.0","1.0","0.0","0.0","0.0","30.0","2.0","0.0","18.0","10.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","49.0","4.0","0.0","42.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","50.0","6.0","0.0","35.0","5.0","2.0","0.0","8.0","0.0","0.0","0.0","0.0","91.0","11.0","0.0","76.0","8.0","1.0","2.0","4.0","0.0","0.0","0.0","0.0","74.0","6.0","0.0","68.0","4.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","104.0","15.0","5.0","91.0","7.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","66.0","2016-09-28 08:40:00","104.0"
"19.0","1.0","41.0","-17.0","30.0","0.0","0.0","0.0","1.0","0.0","0.0","30.0","2.0","0.0","18.0","10.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","49.0","4.0","0.0","42.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","50.0","6.0","0.0","35.0","5.0","2.0","0.0","8.0","0.0","0.0","0.0","0.0","91.0","11.0","0.0","76.0","8.0","1.0","2.0","4.0","0.0","0.0","0.0","0.0","74.0","6.0","0.0","68.0","4.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","104.0","15.0","5.0","91.0","7.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","66.0","2016-09-28 09:00:00","111.0"
"19.0","1.0","41.0","-17.0","30.0","0.0","0.0","0.0","0.0","1.0","0.0","30.0","2.0","0.0","18.0","10.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","49.0","4.0","0.0","42.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","50.0","6.0","0.0","35.0","5.0","2.0","0.0","8.0","0.0","0.0","0.0","0.0","91.0","11.0","0.0","76.0","8.0","1.0","2.0","4.0","0.0","0.0","0.0","0.0","74.0","6.0","0.0","68.0","4.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","104.0","15.0","5.0","91.0","7.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","66.0","2016-09-28 09:20:00","121.0"
"19.0","1.0","41.0","-17.0","30.0","0.0","0.0","0.0","0.0","0.0","1.0","30.0","2.0","0.0","18.0","10.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","49.0","4.0","0.0","42.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","50.0","6.0","0.0","35.0","5.0","2.0","0.0","8.0","0.0","0.0","0.0","0.0","91.0","11.0","0.0","76.0","8.0","1.0","2.0","4.0","0.0","0.0","0.0","0.0","74.0","6.0","0.0","68.0","4.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","104.0","15.0","5.0","91.0","7.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","66.0","2016-09-28 09:40:00","136.0"
"6.0","-9.0","17.0","-8.0","-52.0","1.0","0.0","0.0","0.0","0.0","0.0","91.0","16.0","1.0","79.0","4.0","2.0","2.0","1.0","0.0","2.0","0.0","0.0","97.0","12.0","0.0","87.0","6.0","3.0","0.0","0.0","1.0","0.0","0.0","0.0","88.0","9.0","0.0","85.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","105.0","13.0","0.0","100.0","2.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","97.0","11.0","0.0","91.0","3.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","45.0","14.0","0.0","44.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","87.0","2016-09-28 17:00:00","31.0"
"6.0","-9.0","17.0","-8.0","-52.0","0.0","1.0","0.0","0.0","0.0","0.0","91.0","16.0","1.0","79.0","4.0","2.0","2.0","1.0","0.0","2.0","0.0","0.0","97.0","12.0","0.0","87.0","6.0","3.0","0.0","0.0","1.0","0.0","0.0","0.0","88.0","9.0","0.0","85.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","105.0","13.0","0.0","100.0","2.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","97.0","11.0","0.0","91.0","3.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","45.0","14.0","0.0","44.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","87.0","2016-09-28 17:20:00","37.0"
"6.0","-9.0","17.0","-8.0","-52.0","0.0","0.0","1.0","0.0","0.0","0.0","91.0","16.0","1.0","79.0","4.0","2.0","2.0","1.0","0.0","2.0","0.0","0.0","97.0","12.0","0.0","87.0","6.0","3.0","0.0","0.0","1.0","0.0","0.0","0.0","88.0","9.0","0.0","85.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","105.0","13.0","0.0","100.0","2.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","97.0","11.0","0.0","91.0","3.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","45.0","14.0","0.0","44.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","87.0","2016-09-28 17:40:00","31.0"
"6.0","-9.0","17.0","-8.0","-52.0","0.0","0.0","0.0","1.0","0.0","0.0","91.0","16.0","1.0","79.0","4.0","2.0","2.0","1.0","0.0","2.0","0.0","0.0","97.0","12.0","0.0","87.0","6.0","3.0","0.0","0.0","1.0","0.0","0.0","0.0","88.0","9.0","0.0","85.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","105.0","13.0","0.0","100.0","2.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","97.0","11.0","0.0","91.0","3.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","45.0","14.0","0.0","44.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","87.0","2016-09-28 18:00:00","26.0"
"6.0","-9.0","17.0","-8.0","-52.0","0.0","0.0","0.0","0.0","1.0","0.0","91.0","16.0","1.0","79.0","4.0","2.0","2.0","1.0","0.0","2.0","0.0","0.0","97.0","12.0","0.0","87.0","6.0","3.0","0.0","0.0","1.0","0.0","0.0","0.0","88.0","9.0","0.0","85.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","105.0","13.0","0.0","100.0","2.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","97.0","11.0","0.0","91.0","3.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","45.0","14.0","0.0","44.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","87.0","2016-09-28 18:20:00","24.0"
"6.0","-9.0","17.0","-8.0","-52.0","0.0","0.0","0.0","0.0","0.0","1.0","91.0","16.0","1.0","79.0","4.0","2.0","2.0","1.0","0.0","2.0","0.0","0.0","97.0","12.0","0.0","87.0","6.0","3.0","0.0","0.0","1.0","0.0","0.0","0.0","88.0","9.0","0.0","85.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","105.0","13.0","0.0","100.0","2.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","97.0","11.0","0.0","91.0","3.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","45.0","14.0","0.0","44.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","87.0","2016-09-28 18:40:00","18.0"
"5.0","9.0","7.0","5.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","4.0","2.0","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.0","2.0","0.0","7.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","18.0","6.0","0.0","12.0","3.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","25.0","9.0","0.0","19.0","5.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","30.0","6.0","0.0","24.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30.0","11.0","0.0","27.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19.0","2016-09-29 08:00:00","41.0"
"5.0","9.0","7.0","5.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","4.0","2.0","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.0","2.0","0.0","7.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","18.0","6.0","0.0","12.0","3.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","25.0","9.0","0.0","19.0","5.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","30.0","6.0","0.0","24.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30.0","11.0","0.0","27.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19.0","2016-09-29 08:20:00","48.0"
"5.0","9.0","7.0","5.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","4.0","2.0","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.0","2.0","0.0","7.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","18.0","6.0","0.0","12.0","3.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","25.0","9.0","0.0","19.0","5.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","30.0","6.0","0.0","24.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30.0","11.0","0.0","27.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19.0","2016-09-29 08:40:00","50.0"
"5.0","9.0","7.0","5.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","4.0","2.0","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.0","2.0","0.0","7.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","18.0","6.0","0.0","12.0","3.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","25.0","9.0","0.0","19.0","5.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","30.0","6.0","0.0","24.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30.0","11.0","0.0","27.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19.0","2016-09-29 09:00:00","47.0"
