is_next_1,is_next_2,is_next_3,is_next_4,is_next_5,is_next_6,pre_1,pre_2,pre_3,pre_4,pre_5,pre_6,pre_avg,starttime,volume
"0","0","1","0","0","0","69","40","34","34","12","20","34","2016-10-16 08:40:00","99"
"0","0","0","1","0","0","69","40","34","34","12","20","34","2016-10-16 09:00:00","95"
"0","0","0","0","1","0","69","40","34","34","12","20","34","2016-10-16 09:20:00","107"
"0","0","0","0","0","1","107","95","99","92","81","58","88","2016-10-16 09:40:00","87"
"1","0","0","0","0","0","98","84","69","86","78","63","79","2016-10-16 17:00:00","82"
"0","1","0","0","0","0","98","84","69","86","78","63","79","2016-10-16 17:20:00","65"
"0","0","1","0","0","0","98","84","69","86","78","63","79","2016-10-16 17:40:00","74"
"0","0","0","1","0","0","98","84","69","86","78","63","79","2016-10-16 18:00:00","46"
"0","0","0","0","1","0","98","84","69","86","78","63","79","2016-10-16 18:20:00","54"
"0","0","0","0","0","1","54","46","74","65","82","71","65","2016-10-16 18:40:00","32"
"1","0","0","0","0","0","125","84","52","45","31","23","60","2016-10-17 08:00:00","130"
"0","1","0","0","0","0","125","84","52","45","31","23","60","2016-10-17 08:20:00","133"
"0","0","1","0","0","0","125","84","52","45","31","23","60","2016-10-17 08:40:00","109"
"0","0","0","1","0","0","125","84","52","45","31","23","60","2016-10-17 09:00:00","114"
"0","0","0","0","1","0","125","84","52","45","31","23","60","2016-10-17 09:20:00","102"
"0","0","0","0","0","1","102","114","109","133","130","119","117","2016-10-17 09:40:00","91"
"1","0","0","0","0","0","92","68","76","84","53","56","71","2016-10-17 17:00:00","86"
"0","1","0","0","0","0","92","68","76","84","53","56","71","2016-10-17 17:20:00","83"
"0","0","1","0","0","0","92","68","76","84","53","56","71","2016-10-17 17:40:00","58"
"0","0","0","1","0","0","92","68","76","84","53","56","71","2016-10-17 18:00:00","56"
"0","0","0","0","1","0","92","68","76","84","53","56","71","2016-10-17 18:20:00","53"
"0","0","0","0","0","1","53","56","58","83","86","72","68","2016-10-17 18:40:00","53"
