is_next_1,is_next_2,is_next_3,is_next_4,is_next_5,is_next_6,pre_1,pre_2,pre_3,pre_4,pre_5,pre_6,pre_avg,starttime,volume
"0","0","0","1","0","0","89","95","90","106","101","119","100","2016-10-15 18:00:00","92"
"0","0","0","0","1","0","89","95","90","106","101","119","100","2016-10-15 18:20:00","85"
"0","0","0","0","0","1","89","95","90","106","101","119","100","2016-10-15 18:40:00","82"
"1","0","0","0","0","0","65","50","40","37","44","24","43","2016-10-16 08:00:00","85"
"0","1","0","0","0","0","65","50","40","37","44","24","43","2016-10-16 08:20:00","80"
"0","0","1","0","0","0","65","50","40","37","44","24","43","2016-10-16 08:40:00","86"
"0","0","0","1","0","0","65","50","40","37","44","24","43","2016-10-16 09:00:00","107"
"0","0","0","0","1","0","65","50","40","37","44","24","43","2016-10-16 09:20:00","90"
"0","0","0","0","0","1","65","50","40","37","44","24","43","2016-10-16 09:40:00","98"
"1","0","0","0","0","0","105","126","144","135","134","140","130","2016-10-16 17:00:00","100"
"0","1","0","0","0","0","105","126","144","135","134","140","130","2016-10-16 17:20:00","108"
"0","0","1","0","0","0","105","126","144","135","134","140","130","2016-10-16 17:40:00","100"
"0","0","0","1","0","0","105","126","144","135","134","140","130","2016-10-16 18:00:00","88"
"0","0","0","0","1","0","105","126","144","135","134","140","130","2016-10-16 18:20:00","109"
"0","0","0","0","0","1","105","126","144","135","134","140","130","2016-10-16 18:40:00","82"
"1","0","0","0","0","0","104","111","87","49","41","32","70","2016-10-17 08:00:00","123"
"0","1","0","0","0","0","104","111","87","49","41","32","70","2016-10-17 08:20:00","147"
"0","0","1","0","0","0","104","111","87","49","41","32","70","2016-10-17 08:40:00","150"
"0","0","0","1","0","0","104","111","87","49","41","32","70","2016-10-17 09:00:00","136"
"0","0","0","0","1","0","104","111","87","49","41","32","70","2016-10-17 09:20:00","137"
"0","0","0","0","0","1","104","111","87","49","41","32","70","2016-10-17 09:40:00","106"
"1","0","0","0","0","0","90","94","91","90","122","93","96","2016-10-17 17:00:00","80"
"0","1","0","0","0","0","90","94","91","90","122","93","96","2016-10-17 17:20:00","82"
"0","0","1","0","0","0","90","94","91","90","122","93","96","2016-10-17 17:40:00","84"
"0","0","0","1","0","0","90","94","91","90","122","93","96","2016-10-17 18:00:00","79"
"0","0","0","0","1","0","90","94","91","90","122","93","96","2016-10-17 18:20:00","86"
"0","0","0","0","0","1","90","94","91","90","122","93","96","2016-10-17 18:40:00","80"
