is_next_1,is_next_2,is_next_3,is_next_4,is_next_5,is_next_6,pre_1,pre_2,pre_3,pre_4,pre_5,pre_6,pre_avg,starttime,volume
"0","0","0","1","0","0","124","125","137","127","159","109","130","2016-10-15 18:00:00","82"
"0","0","0","0","1","0","124","125","137","127","159","109","130","2016-10-15 18:20:00","70"
"0","0","0","0","0","1","124","125","137","127","159","109","130","2016-10-15 18:40:00","62"
"1","0","0","0","0","0","74","78","65","62","39","28","57","2016-10-16 08:00:00","85"
"0","1","0","0","0","0","74","78","65","62","39","28","57","2016-10-16 08:20:00","114"
"0","0","1","0","0","0","74","78","65","62","39","28","57","2016-10-16 08:40:00","102"
"0","0","0","1","0","0","74","78","65","62","39","28","57","2016-10-16 09:00:00","105"
"0","0","0","0","1","0","74","78","65","62","39","28","57","2016-10-16 09:20:00","94"
"0","0","0","0","0","1","74","78","65","62","39","28","57","2016-10-16 09:40:00","72"
"1","0","0","0","0","0","133","127","144","109","109","138","126","2016-10-16 17:00:00","132"
"0","1","0","0","0","0","133","127","144","109","109","138","126","2016-10-16 17:20:00","116"
"0","0","1","0","0","0","133","127","144","109","109","138","126","2016-10-16 17:40:00","120"
"0","0","0","1","0","0","133","127","144","109","109","138","126","2016-10-16 18:00:00","105"
"0","0","0","0","1","0","133","127","144","109","109","138","126","2016-10-16 18:20:00","93"
"0","0","0","0","0","1","133","127","144","109","109","138","126","2016-10-16 18:40:00","80"
"1","0","0","0","0","0","165","162","145","95","59","40","111","2016-10-17 08:00:00","175"
"0","1","0","0","0","0","165","162","145","95","59","40","111","2016-10-17 08:20:00","182"
"0","0","1","0","0","0","165","162","145","95","59","40","111","2016-10-17 08:40:00","180"
"0","0","0","1","0","0","165","162","145","95","59","40","111","2016-10-17 09:00:00","138"
"0","0","0","0","1","0","165","162","145","95","59","40","111","2016-10-17 09:20:00","150"
"0","0","0","0","0","1","165","162","145","95","59","40","111","2016-10-17 09:40:00","117"
"1","0","0","0","0","0","96","112","114","108","105","117","108","2016-10-17 17:00:00","140"
"0","1","0","0","0","0","96","112","114","108","105","117","108","2016-10-17 17:20:00","132"
"0","0","1","0","0","0","96","112","114","108","105","117","108","2016-10-17 17:40:00","113"
"0","0","0","1","0","0","96","112","114","108","105","117","108","2016-10-17 18:00:00","90"
"0","0","0","0","1","0","96","112","114","108","105","117","108","2016-10-17 18:20:00","93"
"0","0","0","0","0","1","96","112","114","108","105","117","108","2016-10-17 18:40:00","65"
