is_next_1,is_next_2,is_next_3,is_next_4,is_next_5,is_next_6,pre_1,pre_2,pre_3,pre_4,pre_5,pre_6,pre_avg,starttime,volume
"0","0","0","1","0","0","64","66","57","57","59","37","56","2016-10-15 18:00:00","33"
"0","0","0","0","1","0","64","66","57","57","59","37","56","2016-10-15 18:20:00","30"
"0","0","0","0","0","1","64","66","57","57","59","37","56","2016-10-15 18:40:00","29"
"1","0","0","0","0","0","53","28","19","10","7","6","20","2016-10-16 08:00:00","29"
"0","1","0","0","0","0","53","28","19","10","7","6","20","2016-10-16 08:20:00","44"
"0","0","1","0","0","0","53","28","19","10","7","6","20","2016-10-16 08:40:00","35"
"0","0","0","1","0","0","53","28","19","10","7","6","20","2016-10-16 09:00:00","51"
"0","0","0","0","1","0","53","28","19","10","7","6","20","2016-10-16 09:20:00","47"
"0","0","0","0","0","1","53","28","19","10","7","6","20","2016-10-16 09:40:00","48"
"1","0","0","0","0","0","69","65","69","78","65","58","67","2016-10-16 17:00:00","70"
"0","1","0","0","0","0","69","65","69","78","65","58","67","2016-10-16 17:20:00","59"
"0","0","1","0","0","0","69","65","69","78","65","58","67","2016-10-16 17:40:00","37"
"0","0","0","1","0","0","69","65","69","78","65","58","67","2016-10-16 18:00:00","39"
"0","0","0","0","1","0","69","65","69","78","65","58","67","2016-10-16 18:20:00","41"
"0","0","0","0","0","1","69","65","69","78","65","58","67","2016-10-16 18:40:00","38"
"1","0","0","0","0","0","56","44","45","19","18","13","32","2016-10-17 08:00:00","50"
"0","1","0","0","0","0","56","44","45","19","18","13","32","2016-10-17 08:20:00","46"
"0","0","1","0","0","0","56","44","45","19","18","13","32","2016-10-17 08:40:00","56"
"0","0","0","1","0","0","56","44","45","19","18","13","32","2016-10-17 09:00:00","43"
"0","0","0","0","1","0","56","44","45","19","18","13","32","2016-10-17 09:20:00","54"
"0","0","0","0","0","1","56","44","45","19","18","13","32","2016-10-17 09:40:00","41"
"1","0","0","0","0","0","42","56","63","35","47","46","48","2016-10-17 17:00:00","43"
"0","1","0","0","0","0","42","56","63","35","47","46","48","2016-10-17 17:20:00","34"
"0","0","1","0","0","0","42","56","63","35","47","46","48","2016-10-17 17:40:00","25"
"0","0","0","1","0","0","42","56","63","35","47","46","48","2016-10-17 18:00:00","22"
"0","0","0","0","1","0","42","56","63","35","47","46","48","2016-10-17 18:20:00","24"
"0","0","0","0","0","1","42","56","63","35","47","46","48","2016-10-17 18:40:00","14"
