is_next_1,is_next_2,is_next_3,is_next_4,is_next_5,is_next_6,pre_1,pre_2,pre_3,pre_4,pre_5,pre_6,pre_avg,starttime,volume
"0","0","0","1","0","0","93","89","92","96","85","108","93","2016-10-15 18:00:00","67"
"0","0","0","0","1","0","93","89","92","96","85","108","93","2016-10-15 18:20:00","71"
"0","0","0","0","0","1","93","89","92","96","85","108","93","2016-10-15 18:40:00","61"
"1","0","0","0","0","0","39","50","36","58","32","37","42","2016-10-16 08:00:00","47"
"0","1","0","0","0","0","39","50","36","58","32","37","42","2016-10-16 08:20:00","72"
"0","0","1","0","0","0","39","50","36","58","32","37","42","2016-10-16 08:40:00","67"
"0","0","0","1","0","0","39","50","36","58","32","37","42","2016-10-16 09:00:00","100"
"0","0","0","0","1","0","39","50","36","58","32","37","42","2016-10-16 09:20:00","108"
"0","0","0","0","0","1","39","50","36","58","32","37","42","2016-10-16 09:40:00","108"
"1","0","0","0","0","0","105","111","135","99","118","119","114","2016-10-16 17:00:00","98"
"0","1","0","0","0","0","105","111","135","99","118","119","114","2016-10-16 17:20:00","134"
"0","0","1","0","0","0","105","111","135","99","118","119","114","2016-10-16 17:40:00","111"
"0","0","0","1","0","0","105","111","135","99","118","119","114","2016-10-16 18:00:00","76"
"0","0","0","0","1","0","105","111","135","99","118","119","114","2016-10-16 18:20:00","77"
"0","0","0","0","0","1","105","111","135","99","118","119","114","2016-10-16 18:40:00","56"
"1","0","0","0","0","0","130","120","106","73","68","45","90","2016-10-17 08:00:00","132"
"0","1","0","0","0","0","130","120","106","73","68","45","90","2016-10-17 08:20:00","140"
"0","0","1","0","0","0","130","120","106","73","68","45","90","2016-10-17 08:40:00","141"
"0","0","0","1","0","0","130","120","106","73","68","45","90","2016-10-17 09:00:00","161"
"0","0","0","0","1","0","130","120","106","73","68","45","90","2016-10-17 09:20:00","120"
"0","0","0","0","0","1","130","120","106","73","68","45","90","2016-10-17 09:40:00","121"
"1","0","0","0","0","0","104","108","101","89","92","99","98","2016-10-17 17:00:00","112"
"0","1","0","0","0","0","104","108","101","89","92","99","98","2016-10-17 17:20:00","126"
"0","0","1","0","0","0","104","108","101","89","92","99","98","2016-10-17 17:40:00","130"
"0","0","0","1","0","0","104","108","101","89","92","99","98","2016-10-17 18:00:00","52"
"0","0","0","0","1","0","104","108","101","89","92","99","98","2016-10-17 18:20:00","84"
"0","0","0","0","0","1","104","108","101","89","92","99","98","2016-10-17 18:40:00","49"
