is_holi,is_next_1,is_next_2,is_next_3,is_next_4,is_next_5,is_next_6,is_week,pre_1,pre_2,pre_3,pre_4,pre_5,pre_6,pre_avg,starttime,volume
0,0,0,0,1,0,0,1,124,125,137,127,159,109,130,2016/10/15 18:00,82
0,0,0,0,0,1,0,1,124,125,137,127,159,109,130,2016/10/15 18:20,70
0,0,0,0,0,0,1,1,124,125,137,127,159,109,130,2016/10/15 18:40,62
0,1,0,0,0,0,0,1,74,78,65,62,39,28,57,2016/10/16 8:00,85
0,0,1,0,0,0,0,1,74,78,65,62,39,28,57,2016/10/16 8:20,114
0,0,0,1,0,0,0,1,74,78,65,62,39,28,57,2016/10/16 8:40,102
0,0,0,0,1,0,0,1,74,78,65,62,39,28,57,2016/10/16 9:00,105
0,0,0,0,0,1,0,1,74,78,65,62,39,28,57,2016/10/16 9:20,94
0,0,0,0,0,0,1,1,74,78,65,62,39,28,57,2016/10/16 9:40,72
0,1,0,0,0,0,0,1,133,127,144,109,109,138,126,2016/10/16 17:00,132
0,0,1,0,0,0,0,1,133,127,144,109,109,138,126,2016/10/16 17:20,116
0,0,0,1,0,0,0,1,133,127,144,109,109,138,126,2016/10/16 17:40,120
0,0,0,0,1,0,0,1,133,127,144,109,109,138,126,2016/10/16 18:00,105
0,0,0,0,0,1,0,1,133,127,144,109,109,138,126,2016/10/16 18:20,93
0,0,0,0,0,0,1,1,133,127,144,109,109,138,126,2016/10/16 18:40,80
0,1,0,0,0,0,0,0,165,162,145,95,59,40,111,2016/10/17 8:00,175
0,0,1,0,0,0,0,0,165,162,145,95,59,40,111,2016/10/17 8:20,182
0,0,0,1,0,0,0,0,165,162,145,95,59,40,111,2016/10/17 8:40,180
0,0,0,0,1,0,0,0,165,162,145,95,59,40,111,2016/10/17 9:00,138
0,0,0,0,0,1,0,0,165,162,145,95,59,40,111,2016/10/17 9:20,150
0,0,0,0,0,0,1,0,165,162,145,95,59,40,111,2016/10/17 9:40,117
0,1,0,0,0,0,0,0,96,112,114,108,105,117,108,2016/10/17 17:00,140
0,0,1,0,0,0,0,0,96,112,114,108,105,117,108,2016/10/17 17:20,132
0,0,0,1,0,0,0,0,96,112,114,108,105,117,108,2016/10/17 17:40,113
0,0,0,0,1,0,0,0,96,112,114,108,105,117,108,2016/10/17 18:00,90
0,0,0,0,0,1,0,0,96,112,114,108,105,117,108,2016/10/17 18:20,93
0,0,0,0,0,0,1,0,96,112,114,108,105,117,108,2016/10/17 18:40,65
