is_holi,is_next_1,is_next_2,is_next_3,is_next_4,is_next_5,is_next_6,is_week,pre_1,pre_2,pre_3,pre_4,pre_5,pre_6,pre_avg,starttime,volume
0,0,0,0,1,0,0,1,64,66,57,57,59,37,56,2016/10/15 18:00,33
0,0,0,0,0,1,0,1,64,66,57,57,59,37,56,2016/10/15 18:20,30
0,0,0,0,0,0,1,1,64,66,57,57,59,37,56,2016/10/15 18:40,29
0,1,0,0,0,0,0,1,53,28,19,10,7,6,20,2016/10/16 8:00,29
0,0,1,0,0,0,0,1,53,28,19,10,7,6,20,2016/10/16 8:20,44
0,0,0,1,0,0,0,1,53,28,19,10,7,6,20,2016/10/16 8:40,35
0,0,0,0,1,0,0,1,53,28,19,10,7,6,20,2016/10/16 9:00,51
0,0,0,0,0,1,0,1,53,28,19,10,7,6,20,2016/10/16 9:20,47
0,0,0,0,0,0,1,1,53,28,19,10,7,6,20,2016/10/16 9:40,48
0,1,0,0,0,0,0,1,69,65,69,78,65,58,67,2016/10/16 17:00,70
0,0,1,0,0,0,0,1,69,65,69,78,65,58,67,2016/10/16 17:20,59
0,0,0,1,0,0,0,1,69,65,69,78,65,58,67,2016/10/16 17:40,37
0,0,0,0,1,0,0,1,69,65,69,78,65,58,67,2016/10/16 18:00,39
0,0,0,0,0,1,0,1,69,65,69,78,65,58,67,2016/10/16 18:20,41
0,0,0,0,0,0,1,1,69,65,69,78,65,58,67,2016/10/16 18:40,38
0,1,0,0,0,0,0,0,56,44,45,19,18,13,32,2016/10/17 8:00,50
0,0,1,0,0,0,0,0,56,44,45,19,18,13,32,2016/10/17 8:20,46
0,0,0,1,0,0,0,0,56,44,45,19,18,13,32,2016/10/17 8:40,56
0,0,0,0,1,0,0,0,56,44,45,19,18,13,32,2016/10/17 9:00,43
0,0,0,0,0,1,0,0,56,44,45,19,18,13,32,2016/10/17 9:20,54
0,0,0,0,0,0,1,0,56,44,45,19,18,13,32,2016/10/17 9:40,41
0,1,0,0,0,0,0,0,42,56,63,35,47,46,48,2016/10/17 17:00,43
0,0,1,0,0,0,0,0,42,56,63,35,47,46,48,2016/10/17 17:20,34
0,0,0,1,0,0,0,0,42,56,63,35,47,46,48,2016/10/17 17:40,25
0,0,0,0,1,0,0,0,42,56,63,35,47,46,48,2016/10/17 18:00,22
0,0,0,0,0,1,0,0,42,56,63,35,47,46,48,2016/10/17 18:20,24
0,0,0,0,0,0,1,0,42,56,63,35,47,46,48,2016/10/17 18:40,14
