is_holi,is_next_1,is_next_2,is_next_3,is_next_4,is_next_5,is_next_6,is_week,pre_1,pre_2,pre_3,pre_4,pre_5,pre_6,pre_avg,starttime,volume
0,0,0,1,0,0,0,1,69,40,34,34,12,20,34,2016/10/16 8:40,99
0,0,0,0,1,0,0,1,69,40,34,34,12,20,34,2016/10/16 9:00,95
0,0,0,0,0,1,0,1,69,40,34,34,12,20,34,2016/10/16 9:20,107
0,0,0,0,0,0,1,1,107,95,99,92,81,58,88,2016/10/16 9:40,87
0,1,0,0,0,0,0,1,98,84,69,86,78,63,79,2016/10/16 17:00,82
0,0,1,0,0,0,0,1,98,84,69,86,78,63,79,2016/10/16 17:20,65
0,0,0,1,0,0,0,1,98,84,69,86,78,63,79,2016/10/16 17:40,74
0,0,0,0,1,0,0,1,98,84,69,86,78,63,79,2016/10/16 18:00,46
0,0,0,0,0,1,0,1,98,84,69,86,78,63,79,2016/10/16 18:20,54
0,0,0,0,0,0,1,1,54,46,74,65,82,71,65,2016/10/16 18:40,32
0,1,0,0,0,0,0,1,125,84,52,45,31,23,60,2016/10/17 8:00,130
0,0,1,0,0,0,0,1,125,84,52,45,31,23,60,2016/10/17 8:20,133
0,0,0,1,0,0,0,1,125,84,52,45,31,23,60,2016/10/17 8:40,109
0,0,0,0,1,0,0,1,125,84,52,45,31,23,60,2016/10/17 9:00,114
0,0,0,0,0,1,0,1,125,84,52,45,31,23,60,2016/10/17 9:20,102
0,0,0,0,0,0,1,0,102,114,109,133,130,119,117,2016/10/17 9:40,91
0,1,0,0,0,0,0,0,92,68,76,84,53,56,71,2016/10/17 17:00,86
0,0,1,0,0,0,0,0,92,68,76,84,53,56,71,2016/10/17 17:20,83
0,0,0,1,0,0,0,0,92,68,76,84,53,56,71,2016/10/17 17:40,58
0,0,0,0,1,0,0,0,92,68,76,84,53,56,71,2016/10/17 18:00,56
0,0,0,0,0,1,0,0,92,68,76,84,53,56,71,2016/10/17 18:20,53
0,0,0,0,0,0,1,0,53,56,58,83,86,72,68,2016/10/17 18:40,53
