is_next_1,is_next_2,is_next_3,is_next_4,is_next_5,is_next_6,pre_1,pre_2,pre_3,pre_4,pre_5,pre_6,pre_avg,starttime,volume
"0","0","0","1","0","0","32","55","66","64","66","57","52","2016-10-15 18:00:00","33"
"0","0","0","0","1","0","33","32","55","66","64","66","46","2016-10-15 18:20:00","30"
"0","0","0","0","0","1","30","33","32","55","66","64","40","2016-10-15 18:40:00","29"
"1","0","0","0","0","0","53","28","19","10","7","6","24","2016-10-16 08:00:00","29"
"0","1","0","0","0","0","29","53","28","19","10","7","30","2016-10-16 08:20:00","44"
"0","0","1","0","0","0","44","29","53","28","19","10","34","2016-10-16 08:40:00","35"
"0","0","0","1","0","0","35","44","29","53","28","19","40","2016-10-16 09:00:00","51"
"0","0","0","0","1","0","51","35","44","29","53","28","43","2016-10-16 09:20:00","47"
"0","0","0","0","0","1","47","51","35","44","29","53","42","2016-10-16 09:40:00","48"
"1","0","0","0","0","0","69","65","69","78","65","58","69","2016-10-16 17:00:00","70"
"0","1","0","0","0","0","70","69","65","69","78","65","68","2016-10-16 17:20:00","59"
"0","0","1","0","0","0","59","70","69","65","69","78","61","2016-10-16 17:40:00","37"
"0","0","0","1","0","0","37","59","70","69","65","69","56","2016-10-16 18:00:00","39"
"0","0","0","0","1","0","39","37","59","70","69","65","52","2016-10-16 18:20:00","41"
"0","0","0","0","0","1","41","39","37","59","70","69","47","2016-10-16 18:40:00","38"
"1","0","0","0","0","0","56","44","45","19","18","13","38","2016-10-17 08:00:00","50"
"0","1","0","0","0","0","50","56","44","45","19","18","43","2016-10-17 08:20:00","46"
"0","0","1","0","0","0","46","50","56","44","45","19","49","2016-10-17 08:40:00","56"
"0","0","0","1","0","0","56","46","50","56","44","45","49","2016-10-17 09:00:00","43"
"0","0","0","0","1","0","43","56","46","50","56","44","50","2016-10-17 09:20:00","54"
"0","0","0","0","0","1","54","43","56","46","50","56","48","2016-10-17 09:40:00","41"
"1","0","0","0","0","0","42","56","63","35","47","46","47","2016-10-17 17:00:00","43"
"0","1","0","0","0","0","43","42","56","63","35","47","45","2016-10-17 17:20:00","34"
"0","0","1","0","0","0","34","43","42","56","63","35","43","2016-10-17 17:40:00","25"
"0","0","0","1","0","0","25","34","43","42","56","63","37","2016-10-17 18:00:00","22"
"0","0","0","0","1","0","22","25","34","43","42","56","31","2016-10-17 18:20:00","24"
"0","0","0","0","0","1","24","22","25","34","43","42","27","2016-10-17 18:40:00","14"
