delta_1_volume,delta_2_volume,delta_3_volume,delta_4_volume,delta_5_volume,is_next_1,is_next_2,is_next_3,is_next_4,is_next_5,is_next_6,pre_1,pre_2,pre_3,pre_4,pre_5,pre_6,pre_avg,starttime,volume
"-2","-6","10","1","11","0","0","0","0","0","1","97","95","89","99","100","111","98","2016-10-09 18:40:00","73"
"21","5","19","23","-4","1","0","0","0","0","0","16","37","42","61","84","80","53","2016-10-10 08:00:00","124"
"21","5","19","23","-4","0","1","0","0","0","0","16","37","42","61","84","80","53","2016-10-10 08:20:00","99"
"21","5","19","23","-4","0","0","1","0","0","0","16","37","42","61","84","80","53","2016-10-10 08:40:00","138"
"21","5","19","23","-4","0","0","0","1","0","0","16","37","42","61","84","80","53","2016-10-10 09:00:00","120"
"21","5","19","23","-4","0","0","0","0","1","0","16","37","42","61","84","80","53","2016-10-10 09:20:00","109"
"21","5","19","23","-4","0","0","0","0","0","1","16","37","42","61","84","80","53","2016-10-10 09:40:00","95"
"-15","-10","11","1","6","1","0","0","0","0","0","99","84","74","85","86","92","86","2016-10-10 17:00:00","79"
"-15","-10","11","1","6","0","1","0","0","0","0","99","84","74","85","86","92","86","2016-10-10 17:20:00","94"
"-15","-10","11","1","6","0","0","1","0","0","0","99","84","74","85","86","92","86","2016-10-10 17:40:00","117"
"-15","-10","11","1","6","0","0","0","1","0","0","99","84","74","85","86","92","86","2016-10-10 18:00:00","63"
"-15","-10","11","1","6","0","0","0","0","1","0","99","84","74","85","86","92","86","2016-10-10 18:20:00","64"
"-15","-10","11","1","6","0","0","0","0","0","1","99","84","74","85","86","92","86","2016-10-10 18:40:00","72"
"22","14","1","25","5","1","0","0","0","0","0","17","39","53","54","79","84","54","2016-10-11 08:00:00","116"
"22","14","1","25","5","0","1","0","0","0","0","17","39","53","54","79","84","54","2016-10-11 08:20:00","111"
"22","14","1","25","5","0","0","1","0","0","0","17","39","53","54","79","84","54","2016-10-11 08:40:00","129"
"22","14","1","25","5","0","0","0","1","0","0","17","39","53","54","79","84","54","2016-10-11 09:00:00","118"
"22","14","1","25","5","0","0","0","0","1","0","17","39","53","54","79","84","54","2016-10-11 09:20:00","115"
"22","14","1","25","5","0","0","0","0","0","1","17","39","53","54","79","84","54","2016-10-11 09:40:00","92"
"-19","31","-6","7","-6","1","0","0","0","0","0","80","61","92","86","93","87","83","2016-10-11 17:00:00","98"
"-19","31","-6","7","-6","0","1","0","0","0","0","80","61","92","86","93","87","83","2016-10-11 17:20:00","89"
"-19","31","-6","7","-6","0","0","1","0","0","0","80","61","92","86","93","87","83","2016-10-11 17:40:00","118"
"-19","31","-6","7","-6","0","0","0","1","0","0","80","61","92","86","93","87","83","2016-10-11 18:00:00","78"
"-19","31","-6","7","-6","0","0","0","0","1","0","80","61","92","86","93","87","83","2016-10-11 18:20:00","76"
"-19","31","-6","7","-6","0","0","0","0","0","1","80","61","92","86","93","87","83","2016-10-11 18:40:00","75"
"15","1","33","24","1","1","0","0","0","0","0","20","35","36","69","93","94","57","2016-10-12 08:00:00","99"
"15","1","33","24","1","0","1","0","0","0","0","20","35","36","69","93","94","57","2016-10-12 08:20:00","114"
"15","1","33","24","1","0","0","1","0","0","0","20","35","36","69","93","94","57","2016-10-12 08:40:00","137"
"15","1","33","24","1","0","0","0","1","0","0","20","35","36","69","93","94","57","2016-10-12 09:00:00","109"
"15","1","33","24","1","0","0","0","0","1","0","20","35","36","69","93","94","57","2016-10-12 09:20:00","114"
"15","1","33","24","1","0","0","0","0","0","1","20","35","36","69","93","94","57","2016-10-12 09:40:00","107"
"-2","-16","5","5","-13","1","0","0","0","0","0","98","96","80","85","90","77","87","2016-10-12 17:00:00","99"
"-2","-16","5","5","-13","0","1","0","0","0","0","98","96","80","85","90","77","87","2016-10-12 17:20:00","88"
"-2","-16","5","5","-13","0","0","1","0","0","0","98","96","80","85","90","77","87","2016-10-12 17:40:00","90"
"-2","-16","5","5","-13","0","0","0","1","0","0","98","96","80","85","90","77","87","2016-10-12 18:00:00","88"
"-2","-16","5","5","-13","0","0","0","0","1","0","98","96","80","85","90","77","87","2016-10-12 18:20:00","59"
"-2","-16","5","5","-13","0","0","0","0","0","1","98","96","80","85","90","77","87","2016-10-12 18:40:00","99"
"2","24","20","-4","16","1","0","0","0","0","0","29","31","55","75","71","87","58","2016-10-13 08:00:00","119"
"2","24","20","-4","16","0","1","0","0","0","0","29","31","55","75","71","87","58","2016-10-13 08:20:00","115"
"2","24","20","-4","16","0","0","1","0","0","0","29","31","55","75","71","87","58","2016-10-13 08:40:00","131"
"2","24","20","-4","16","0","0","0","1","0","0","29","31","55","75","71","87","58","2016-10-13 09:00:00","112"
"2","24","20","-4","16","0","0","0","0","1","0","29","31","55","75","71","87","58","2016-10-13 09:20:00","118"
"2","24","20","-4","16","0","0","0","0","0","1","29","31","55","75","71","87","58","2016-10-13 09:40:00","94"
"-14","0","15","2","-23","1","0","0","0","0","0","119","105","105","120","122","99","111","2016-10-13 17:00:00","88"
"-14","0","15","2","-23","0","1","0","0","0","0","119","105","105","120","122","99","111","2016-10-13 17:20:00","96"
"-14","0","15","2","-23","0","0","1","0","0","0","119","105","105","120","122","99","111","2016-10-13 17:40:00","105"
"-14","0","15","2","-23","0","0","0","1","0","0","119","105","105","120","122","99","111","2016-10-13 18:00:00","87"
"-14","0","15","2","-23","0","0","0","0","1","0","119","105","105","120","122","99","111","2016-10-13 18:20:00","80"
"-14","0","15","2","-23","0","0","0","0","0","1","119","105","105","120","122","99","111","2016-10-13 18:40:00","75"
"17","20","19","-2","6","1","0","0","0","0","0","17","34","54","73","71","77","54","2016-10-14 08:00:00","99"
"17","20","19","-2","6","0","1","0","0","0","0","17","34","54","73","71","77","54","2016-10-14 08:20:00","134"
"17","20","19","-2","6","0","0","1","0","0","0","17","34","54","73","71","77","54","2016-10-14 08:40:00","127"
"17","20","19","-2","6","0","0","0","1","0","0","17","34","54","73","71","77","54","2016-10-14 09:00:00","125"
"17","20","19","-2","6","0","0","0","0","1","0","17","34","54","73","71","77","54","2016-10-14 09:20:00","100"
"17","20","19","-2","6","0","0","0","0","0","1","17","34","54","73","71","77","54","2016-10-14 09:40:00","105"
"6","3","6","-26","14","1","0","0","0","0","0","100","106","109","115","89","103","103","2016-10-14 17:00:00","112"
"6","3","6","-26","14","0","1","0","0","0","0","100","106","109","115","89","103","103","2016-10-14 17:20:00","107"
"6","3","6","-26","14","0","0","1","0","0","0","100","106","109","115","89","103","103","2016-10-14 17:40:00","128"
"6","3","6","-26","14","0","0","0","1","0","0","100","106","109","115","89","103","103","2016-10-14 18:00:00","125"
"6","3","6","-26","14","0","0","0","0","1","0","100","106","109","115","89","103","103","2016-10-14 18:20:00","67"
"6","3","6","-26","14","0","0","0","0","0","1","100","106","109","115","89","103","103","2016-10-14 18:40:00","38"
"23","24","-4","3","15","1","0","0","0","0","0","16","39","63","59","62","77","52","2016-10-15 08:00:00","80"
"23","24","-4","3","15","0","1","0","0","0","0","16","39","63","59","62","77","52","2016-10-15 08:20:00","80"
"23","24","-4","3","15","0","0","1","0","0","0","16","39","63","59","62","77","52","2016-10-15 08:40:00","121"
"23","24","-4","3","15","0","0","0","1","0","0","16","39","63","59","62","77","52","2016-10-15 09:00:00","90"
"23","24","-4","3","15","0","0","0","0","1","0","16","39","63","59","62","77","52","2016-10-15 09:20:00","97"
"23","24","-4","3","15","0","0","0","0","0","1","16","39","63","59","62","77","52","2016-10-15 09:40:00","105"
"-18","5","-16","5","-6","1","0","0","0","0","0","119","101","106","90","95","89","100","2016-10-15 17:00:00","104"
"-18","5","-16","5","-6","0","1","0","0","0","0","119","101","106","90","95","89","100","2016-10-15 17:20:00","87"
"-18","5","-16","5","-6","0","0","1","0","0","0","119","101","106","90","95","89","100","2016-10-15 17:40:00","87"
"-18","5","-16","5","-6","0","0","0","1","0","0","119","101","106","90","95","89","100","2016-10-15 18:00:00","92"
"-18","5","-16","5","-6","0","0","0","0","1","0","119","101","106","90","95","89","100","2016-10-15 18:20:00","85"
"-18","5","-16","5","-6","0","0","0","0","0","1","119","101","106","90","95","89","100","2016-10-15 18:40:00","82"
"20","-7","3","10","15","1","0","0","0","0","0","24","44","37","40","50","65","43","2016-10-16 08:00:00","85"
"20","-7","3","10","15","0","1","0","0","0","0","24","44","37","40","50","65","43","2016-10-16 08:20:00","80"
"20","-7","3","10","15","0","0","1","0","0","0","24","44","37","40","50","65","43","2016-10-16 08:40:00","86"
"20","-7","3","10","15","0","0","0","1","0","0","24","44","37","40","50","65","43","2016-10-16 09:00:00","107"
"20","-7","3","10","15","0","0","0","0","1","0","24","44","37","40","50","65","43","2016-10-16 09:20:00","90"
"20","-7","3","10","15","0","0","0","0","0","1","24","44","37","40","50","65","43","2016-10-16 09:40:00","98"
"-6","1","9","-18","-21","1","0","0","0","0","0","140","134","135","144","126","105","130","2016-10-16 17:00:00","100"
"-6","1","9","-18","-21","0","1","0","0","0","0","140","134","135","144","126","105","130","2016-10-16 17:20:00","108"
"-6","1","9","-18","-21","0","0","1","0","0","0","140","134","135","144","126","105","130","2016-10-16 17:40:00","100"
"-6","1","9","-18","-21","0","0","0","1","0","0","140","134","135","144","126","105","130","2016-10-16 18:00:00","88"
"-6","1","9","-18","-21","0","0","0","0","1","0","140","134","135","144","126","105","130","2016-10-16 18:20:00","109"
"-6","1","9","-18","-21","0","0","0","0","0","1","140","134","135","144","126","105","130","2016-10-16 18:40:00","82"
"9","8","38","24","-7","1","0","0","0","0","0","32","41","49","87","111","104","70","2016-10-17 08:00:00","123"
"9","8","38","24","-7","0","1","0","0","0","0","32","41","49","87","111","104","70","2016-10-17 08:20:00","147"
"9","8","38","24","-7","0","0","1","0","0","0","32","41","49","87","111","104","70","2016-10-17 08:40:00","150"
"9","8","38","24","-7","0","0","0","1","0","0","32","41","49","87","111","104","70","2016-10-17 09:00:00","136"
"9","8","38","24","-7","0","0","0","0","1","0","32","41","49","87","111","104","70","2016-10-17 09:20:00","137"
"9","8","38","24","-7","0","0","0","0","0","1","32","41","49","87","111","104","70","2016-10-17 09:40:00","106"
"29","-32","1","3","-4","1","0","0","0","0","0","93","122","90","91","94","90","96","2016-10-17 17:00:00","80"
"29","-32","1","3","-4","0","1","0","0","0","0","93","122","90","91","94","90","96","2016-10-17 17:20:00","82"
"29","-32","1","3","-4","0","0","1","0","0","0","93","122","90","91","94","90","96","2016-10-17 17:40:00","84"
"29","-32","1","3","-4","0","0","0","1","0","0","93","122","90","91","94","90","96","2016-10-17 18:00:00","79"
"29","-32","1","3","-4","0","0","0","0","1","0","93","122","90","91","94","90","96","2016-10-17 18:20:00","86"
"29","-32","1","3","-4","0","0","0","0","0","1","93","122","90","91","94","90","96","2016-10-17 18:40:00","80"
