delta_1_volume,delta_2_volume,delta_3_volume,delta_4_volume,delta_5_volume,is_next_1,is_next_2,is_next_3,is_next_4,is_next_5,is_next_6,pre_1,pre_2,pre_3,pre_4,pre_5,pre_6,pre_avg,starttime,volume
"35","8","55","13","15","0","1","0","0","0","0","25","60","68","123","136","151","93","2016-10-10 08:20:00","150"
"35","8","55","13","15","0","0","1","0","0","0","25","60","68","123","136","151","93","2016-10-10 08:40:00","135"
"35","8","55","13","15","0","0","0","1","0","0","25","60","68","123","136","151","93","2016-10-10 09:00:00","141"
"35","8","55","13","15","0","0","0","0","1","0","25","60","68","123","136","151","93","2016-10-10 09:20:00","153"
"35","8","55","13","15","0","0","0","0","0","1","25","60","68","123","136","151","93","2016-10-10 09:40:00","114"
"-17","20","-9","1","-9","1","0","0","0","0","0","116","99","119","110","111","102","109","2016-10-10 17:00:00","110"
"-17","20","-9","1","-9","0","1","0","0","0","0","116","99","119","110","111","102","109","2016-10-10 17:20:00","121"
"-17","20","-9","1","-9","0","0","1","0","0","0","116","99","119","110","111","102","109","2016-10-10 17:40:00","88"
"-17","20","-9","1","-9","0","0","0","1","0","0","116","99","119","110","111","102","109","2016-10-10 18:00:00","71"
"-17","20","-9","1","-9","0","0","0","0","1","0","116","99","119","110","111","102","109","2016-10-10 18:20:00","79"
"-17","20","-9","1","-9","0","0","0","0","0","1","116","99","119","110","111","102","109","2016-10-10 18:40:00","64"
"16","48","9","25","21","1","0","0","0","0","0","28","44","92","101","126","147","89","2016-10-11 08:00:00","168"
"16","48","9","25","21","0","1","0","0","0","0","28","44","92","101","126","147","89","2016-10-11 08:20:00","136"
"16","48","9","25","21","0","0","1","0","0","0","28","44","92","101","126","147","89","2016-10-11 08:40:00","172"
"16","48","9","25","21","0","0","0","1","0","0","28","44","92","101","126","147","89","2016-10-11 09:00:00","141"
"16","48","9","25","21","0","0","0","0","1","0","28","44","92","101","126","147","89","2016-10-11 09:20:00","122"
"16","48","9","25","21","0","0","0","0","0","1","28","44","92","101","126","147","89","2016-10-11 09:40:00","122"
"-1","-4","10","9","1","1","0","0","0","0","0","106","105","101","111","120","121","110","2016-10-11 17:00:00","114"
"-1","-4","10","9","1","0","1","0","0","0","0","106","105","101","111","120","121","110","2016-10-11 17:20:00","118"
"-1","-4","10","9","1","0","0","1","0","0","0","106","105","101","111","120","121","110","2016-10-11 17:40:00","111"
"-1","-4","10","9","1","0","0","0","1","0","0","106","105","101","111","120","121","110","2016-10-11 18:00:00","105"
"-1","-4","10","9","1","0","0","0","0","1","0","106","105","101","111","120","121","110","2016-10-11 18:20:00","72"
"-1","-4","10","9","1","0","0","0","0","0","1","106","105","101","111","120","121","110","2016-10-11 18:40:00","60"
"17","31","20","14","38","1","0","0","0","0","0","33","50","81","101","115","153","88","2016-10-12 08:00:00","151"
"17","31","20","14","38","0","1","0","0","0","0","33","50","81","101","115","153","88","2016-10-12 08:20:00","146"
"17","31","20","14","38","0","0","1","0","0","0","33","50","81","101","115","153","88","2016-10-12 08:40:00","160"
"17","31","20","14","38","0","0","0","1","0","0","33","50","81","101","115","153","88","2016-10-12 09:00:00","146"
"17","31","20","14","38","0","0","0","0","1","0","33","50","81","101","115","153","88","2016-10-12 09:20:00","107"
"17","31","20","14","38","0","0","0","0","0","1","33","50","81","101","115","153","88","2016-10-12 09:40:00","112"
"3","0","1","-7","10","1","0","0","0","0","0","107","110","110","111","104","114","109","2016-10-12 17:00:00","111"
"3","0","1","-7","10","0","1","0","0","0","0","107","110","110","111","104","114","109","2016-10-12 17:20:00","139"
"3","0","1","-7","10","0","0","1","0","0","0","107","110","110","111","104","114","109","2016-10-12 17:40:00","99"
"3","0","1","-7","10","0","0","0","1","0","0","107","110","110","111","104","114","109","2016-10-12 18:00:00","89"
"3","0","1","-7","10","0","0","0","0","1","0","107","110","110","111","104","114","109","2016-10-12 18:20:00","91"
"3","0","1","-7","10","0","0","0","0","0","1","107","110","110","111","104","114","109","2016-10-12 18:40:00","50"
"7","34","38","24","11","1","0","0","0","0","0","31","38","72","110","134","145","88","2016-10-13 08:00:00","162"
"7","34","38","24","11","0","1","0","0","0","0","31","38","72","110","134","145","88","2016-10-13 08:20:00","157"
"7","34","38","24","11","0","0","1","0","0","0","31","38","72","110","134","145","88","2016-10-13 08:40:00","148"
"7","34","38","24","11","0","0","0","1","0","0","31","38","72","110","134","145","88","2016-10-13 09:00:00","148"
"7","34","38","24","11","0","0","0","0","1","0","31","38","72","110","134","145","88","2016-10-13 09:20:00","140"
"7","34","38","24","11","0","0","0","0","0","1","31","38","72","110","134","145","88","2016-10-13 09:40:00","131"
"20","17","-24","12","27","1","0","0","0","0","0","97","117","134","110","122","149","121","2016-10-13 17:00:00","114"
"20","17","-24","12","27","0","1","0","0","0","0","97","117","134","110","122","149","121","2016-10-13 17:20:00","123"
"20","17","-24","12","27","0","0","1","0","0","0","97","117","134","110","122","149","121","2016-10-13 17:40:00","113"
"20","17","-24","12","27","0","0","0","1","0","0","97","117","134","110","122","149","121","2016-10-13 18:00:00","89"
"20","17","-24","12","27","0","0","0","0","1","0","97","117","134","110","122","149","121","2016-10-13 18:20:00","70"
"20","17","-24","12","27","0","0","0","0","0","1","97","117","134","110","122","149","121","2016-10-13 18:40:00","64"
"19","40","15","33","26","1","0","0","0","0","0","19","38","78","93","126","152","84","2016-10-14 08:00:00","158"
"19","40","15","33","26","0","1","0","0","0","0","19","38","78","93","126","152","84","2016-10-14 08:20:00","180"
"19","40","15","33","26","0","0","1","0","0","0","19","38","78","93","126","152","84","2016-10-14 08:40:00","146"
"19","40","15","33","26","0","0","0","1","0","0","19","38","78","93","126","152","84","2016-10-14 09:00:00","161"
"19","40","15","33","26","0","0","0","0","1","0","19","38","78","93","126","152","84","2016-10-14 09:20:00","140"
"19","40","15","33","26","0","0","0","0","0","1","19","38","78","93","126","152","84","2016-10-14 09:40:00","129"
"-2","-1","2","-4","13","1","0","0","0","0","0","140","138","137","139","135","148","139","2016-10-14 17:00:00","146"
"-2","-1","2","-4","13","0","1","0","0","0","0","140","138","137","139","135","148","139","2016-10-14 17:20:00","122"
"-2","-1","2","-4","13","0","0","1","0","0","0","140","138","137","139","135","148","139","2016-10-14 17:40:00","112"
"-2","-1","2","-4","13","0","0","0","1","0","0","140","138","137","139","135","148","139","2016-10-14 18:00:00","74"
"-2","-1","2","-4","13","0","0","0","0","1","0","140","138","137","139","135","148","139","2016-10-14 18:20:00","68"
"-2","-1","2","-4","13","0","0","0","0","0","1","140","138","137","139","135","148","139","2016-10-14 18:40:00","57"
"23","38","23","4","-15","1","0","0","0","0","0","19","42","80","103","107","92","73","2016-10-15 08:00:00","105"
"23","38","23","4","-15","0","1","0","0","0","0","19","42","80","103","107","92","73","2016-10-15 08:20:00","97"
"23","38","23","4","-15","0","0","1","0","0","0","19","42","80","103","107","92","73","2016-10-15 08:40:00","128"
"23","38","23","4","-15","0","0","0","1","0","0","19","42","80","103","107","92","73","2016-10-15 09:00:00","127"
"23","38","23","4","-15","0","0","0","0","1","0","19","42","80","103","107","92","73","2016-10-15 09:20:00","115"
"23","38","23","4","-15","0","0","0","0","0","1","19","42","80","103","107","92","73","2016-10-15 09:40:00","121"
"50","-32","10","-12","-1","1","0","0","0","0","0","109","159","127","137","125","124","130","2016-10-15 17:00:00","105"
"50","-32","10","-12","-1","0","1","0","0","0","0","109","159","127","137","125","124","130","2016-10-15 17:20:00","127"
"50","-32","10","-12","-1","0","0","1","0","0","0","109","159","127","137","125","124","130","2016-10-15 17:40:00","104"
"50","-32","10","-12","-1","0","0","0","1","0","0","109","159","127","137","125","124","130","2016-10-15 18:00:00","82"
"50","-32","10","-12","-1","0","0","0","0","1","0","109","159","127","137","125","124","130","2016-10-15 18:20:00","70"
"50","-32","10","-12","-1","0","0","0","0","0","1","109","159","127","137","125","124","130","2016-10-15 18:40:00","62"
"11","23","3","13","-4","1","0","0","0","0","0","28","39","62","65","78","74","57","2016-10-16 08:00:00","85"
"11","23","3","13","-4","0","1","0","0","0","0","28","39","62","65","78","74","57","2016-10-16 08:20:00","114"
"11","23","3","13","-4","0","0","1","0","0","0","28","39","62","65","78","74","57","2016-10-16 08:40:00","102"
"11","23","3","13","-4","0","0","0","1","0","0","28","39","62","65","78","74","57","2016-10-16 09:00:00","105"
"11","23","3","13","-4","0","0","0","0","1","0","28","39","62","65","78","74","57","2016-10-16 09:20:00","94"
"11","23","3","13","-4","0","0","0","0","0","1","28","39","62","65","78","74","57","2016-10-16 09:40:00","72"
"-29","0","35","-17","6","1","0","0","0","0","0","138","109","109","144","127","133","126","2016-10-16 17:00:00","132"
"-29","0","35","-17","6","0","1","0","0","0","0","138","109","109","144","127","133","126","2016-10-16 17:20:00","116"
"-29","0","35","-17","6","0","0","1","0","0","0","138","109","109","144","127","133","126","2016-10-16 17:40:00","120"
"-29","0","35","-17","6","0","0","0","1","0","0","138","109","109","144","127","133","126","2016-10-16 18:00:00","105"
"-29","0","35","-17","6","0","0","0","0","1","0","138","109","109","144","127","133","126","2016-10-16 18:20:00","93"
"-29","0","35","-17","6","0","0","0","0","0","1","138","109","109","144","127","133","126","2016-10-16 18:40:00","80"
"19","36","50","17","3","1","0","0","0","0","0","40","59","95","145","162","165","111","2016-10-17 08:00:00","175"
"19","36","50","17","3","0","1","0","0","0","0","40","59","95","145","162","165","111","2016-10-17 08:20:00","182"
"19","36","50","17","3","0","0","1","0","0","0","40","59","95","145","162","165","111","2016-10-17 08:40:00","180"
"19","36","50","17","3","0","0","0","1","0","0","40","59","95","145","162","165","111","2016-10-17 09:00:00","138"
"19","36","50","17","3","0","0","0","0","1","0","40","59","95","145","162","165","111","2016-10-17 09:20:00","150"
"19","36","50","17","3","0","0","0","0","0","1","40","59","95","145","162","165","111","2016-10-17 09:40:00","117"
"-12","3","6","-2","-16","1","0","0","0","0","0","117","105","108","114","112","96","108","2016-10-17 17:00:00","140"
"-12","3","6","-2","-16","0","1","0","0","0","0","117","105","108","114","112","96","108","2016-10-17 17:20:00","132"
"-12","3","6","-2","-16","0","0","1","0","0","0","117","105","108","114","112","96","108","2016-10-17 17:40:00","113"
"-12","3","6","-2","-16","0","0","0","1","0","0","117","105","108","114","112","96","108","2016-10-17 18:00:00","90"
"-12","3","6","-2","-16","0","0","0","0","1","0","117","105","108","114","112","96","108","2016-10-17 18:20:00","93"
"-12","3","6","-2","-16","0","0","0","0","0","1","117","105","108","114","112","96","108","2016-10-17 18:40:00","65"
